entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,regime,holding_candles,equity
2025-01-16T12:00:00+00:00,2025-01-16T20:00:00+00:00,SHORT,99258.3,100581.41,-211.95,SL,neutral,2,17587.72
2025-01-16T20:00:00+00:00,2025-01-17T04:00:00+00:00,LONG,99937.4,101406.9,208.56,TRAIL_TP,bull,2,17796.28
2025-01-17T04:00:00+00:00,2025-01-17T12:00:00+00:00,LONG,101406.9,103946.2,363.61,TRAIL_TP,bull,2,18159.89
2025-01-17T12:00:00+00:00,2025-01-17T20:00:00+00:00,LONG,103946.2,105053.23,147.75,TP,bull,2,18307.64
2025-01-17T20:00:00+00:00,2025-01-18T04:00:00+00:00,LONG,104042.5,102655.61,-211.95,SL,bull,2,18095.69
2025-01-18T04:00:00+00:00,2025-01-18T12:00:00+00:00,LONG,102781.0,104517.1,241.37,TRAIL_TP,bull,2,18337.06
2025-01-18T12:00:00+00:00,2025-01-19T08:00:00+00:00,LONG,104517.1,103820.49,-111.97,HALF_RISK_SL,bull,5,18225.09
2025-01-19T08:00:00+00:00,2025-01-19T16:00:00+00:00,LONG,104353.8,106247.9,260.26,TRAIL_TP,bull,2,18485.35
2025-01-19T16:00:00+00:00,2025-01-20T00:00:00+00:00,LONG,106247.9,104831.62,-211.95,SL,bull,2,18273.4
2025-01-20T00:00:00+00:00,2025-01-20T08:00:00+00:00,SHORT,101874.5,103232.49,-211.95,SL,bear,2,18061.45
2025-01-20T08:00:00+00:00,2025-01-20T16:00:00+00:00,LONG,108267.5,106824.29,-211.95,SL,bull,2,17849.5
2025-01-20T16:00:00+00:00,2025-01-21T00:00:00+00:00,LONG,103674.2,102292.22,-211.95,SL,bull,2,17637.55
2025-01-21T00:00:00+00:00,2025-01-21T12:00:00+00:00,LONG,102922.7,104018.83,147.75,TP,bull,3,17785.3
2025-01-21T12:00:00+00:00,2025-01-21T20:00:00+00:00,LONG,103929.1,106114.5,303.42,TRAIL_TP,bull,2,18088.72
2025-01-21T20:00:00+00:00,2025-01-22T04:00:00+00:00,LONG,106114.5,105063.8,-160.52,TIME_EXIT_LOSS,bull,1,17928.2
2025-01-22T04:00:00+00:00,2025-01-22T12:00:00+00:00,LONG,105063.8,103663.3,-211.95,SL,bull,2,17716.25
2025-01-22T12:00:00+00:00,2025-01-22T20:00:00+00:00,LONG,104138.0,103664.9,-80.15,TIME_EXIT_LOSS,bull,1,17636.1
2025-01-22T20:00:00+00:00,2025-01-23T04:00:00+00:00,LONG,103664.9,102283.05,-211.95,SL,bull,2,17424.15
2025-01-23T04:00:00+00:00,2025-01-23T12:00:00+00:00,SHORT,102668.4,104036.97,-211.95,SL,neutral,2,17212.2
2025-01-23T12:00:00+00:00,2025-01-23T20:00:00+00:00,LONG,105235.2,103832.41,-211.95,SL,bull,2,17000.25
2025-01-23T20:00:00+00:00,2025-01-24T04:00:00+00:00,LONG,103864.1,104999.9,152.03,TRAIL_TP,bull,2,17152.28
2025-01-24T04:00:00+00:00,2025-01-24T12:00:00+00:00,LONG,104999.9,106118.15,147.75,TP,bull,2,17300.03
2025-01-24T12:00:00+00:00,2025-01-24T20:00:00+00:00,LONG,105821.8,104411.2,-211.95,SL,bull,2,17088.08
2025-01-24T20:00:00+00:00,2025-01-25T04:00:00+00:00,LONG,104808.1,104349.3,-77.66,TIME_EXIT_LOSS,bull,1,17010.42
2025-01-25T04:00:00+00:00,2025-01-26T04:00:00+00:00,LONG,104349.3,105460.62,147.75,TP,bull,6,17158.17
2025-01-26T04:00:00+00:00,2025-01-26T12:00:00+00:00,LONG,104963.7,104919.9,-18.26,TIME_EXIT_LOSS,bull,1,17139.91
2025-01-26T12:00:00+00:00,2025-01-26T20:00:00+00:00,LONG,104919.9,103521.32,-211.95,SL,bull,2,16927.96
2025-01-26T20:00:00+00:00,2025-01-27T04:00:00+00:00,SHORT,102560.1,98996.3,509.23,TRAIL_TP,neutral,2,17437.19
2025-01-27T04:00:00+00:00,2025-01-27T12:00:00+00:00,SHORT,98996.3,100315.92,-211.95,SL,bear,2,17225.24
2025-01-27T12:00:00+00:00,2025-01-27T20:00:00+00:00,SHORT,101070.8,102418.07,-211.95,SL,neutral,2,17013.29
2025-01-27T20:00:00+00:00,2025-01-28T04:00:00+00:00,SHORT,102021.3,102753.8,-119.7,TIME_EXIT_LOSS,neutral,1,16893.59
2025-01-28T04:00:00+00:00,2025-01-28T20:00:00+00:00,SHORT,102753.8,101279.6,203.2,TRAIL_TP,neutral,4,17096.79
2025-01-28T20:00:00+00:00,2025-01-29T04:00:00+00:00,SHORT,101279.6,102629.66,-211.95,SL,bear,2,16884.84
2025-01-29T04:00:00+00:00,2025-01-29T12:00:00+00:00,SHORT,102723.2,101629.2,147.75,TP,bear,2,17032.59
2025-01-29T12:00:00+00:00,2025-01-29T20:00:00+00:00,SHORT,101934.2,103292.98,-211.95,SL,bear,2,16820.64
2025-01-29T20:00:00+00:00,2025-01-30T04:00:00+00:00,SHORT,103698.2,105080.5,-211.95,SL,neutral,2,16608.69
2025-01-30T04:00:00+00:00,2025-01-30T12:00:00+00:00,SHORT,105085.1,105519.4,-73.99,TIME_EXIT_LOSS,neutral,1,16534.7
2025-01-30T12:00:00+00:00,2025-01-31T00:00:00+00:00,SHORT,105519.4,104286.7,163.23,TRAIL_TP,neutral,3,16697.93
2025-01-31T00:00:00+00:00,2025-01-31T08:00:00+00:00,SHORT,104286.7,104691.9,-70.28,TIME_EXIT_LOSS,neutral,1,16627.65
2025-01-31T08:00:00+00:00,2025-01-31T16:00:00+00:00,SHORT,104691.9,102275.8,334.17,TRAIL_TP,neutral,2,16961.82
2025-01-31T16:00:00+00:00,2025-02-01T16:00:00+00:00,SHORT,102275.8,101620.1,84.17,MAX_HOLD_EXIT,bear,6,17045.99
2025-02-01T16:00:00+00:00,2025-02-02T00:00:00+00:00,SHORT,101620.1,99160.8,351.01,TRAIL_TP,bear,2,17397.0
2025-02-02T00:00:00+00:00,2025-02-02T12:00:00+00:00,SHORT,99160.8,98104.74,147.75,TP,bear,3,17544.75
2025-02-02T12:00:00+00:00,2025-02-02T20:00:00+00:00,SHORT,99298.6,97664.5,234.85,TRAIL_TP,bear,2,17779.6
2025-02-02T20:00:00+00:00,2025-02-03T04:00:00+00:00,SHORT,97664.5,95271.1,355.6,TRAIL_TP,bear,2,18135.2
2025-02-03T04:00:00+00:00,2025-02-03T12:00:00+00:00,SHORT,95271.1,96541.06,-211.95,SL,bear,2,17923.25
2025-02-03T12:00:00+00:00,2025-02-03T20:00:00+00:00,SHORT,98802.7,100119.74,-211.95,SL,neutral,2,17711.3
2025-02-03T20:00:00+00:00,2025-02-04T04:00:00+00:00,LONG,101293.7,99943.45,-211.95,SL,bull,2,17499.35
2025-02-04T04:00:00+00:00,2025-02-04T12:00:00+00:00,SHORT,98405.1,99716.84,-211.95,SL,bear,2,17287.4
2025-02-04T12:00:00+00:00,2025-02-04T20:00:00+00:00,SHORT,99310.6,97709.9,229.77,TRAIL_TP,neutral,2,17517.17
2025-02-04T20:00:00+00:00,2025-02-05T04:00:00+00:00,SHORT,97709.9,97814.9,-28.12,TIME_EXIT_LOSS,bear,1,17489.05
2025-02-05T04:00:00+00:00,2025-02-05T12:00:00+00:00,SHORT,97814.9,99118.77,-211.95,SL,bear,2,17277.1
2025-02-05T12:00:00+00:00,2025-02-05T20:00:00+00:00,SHORT,98063.3,96553.2,218.99,TRAIL_TP,bear,2,17496.09
2025-02-05T20:00:00+00:00,2025-02-06T04:00:00+00:00,SHORT,96553.2,97840.25,-211.95,SL,bear,2,17284.14
2025-02-06T04:00:00+00:00,2025-02-06T12:00:00+00:00,SHORT,98164.9,97119.44,147.75,TP,bear,2,17431.89
2025-02-06T12:00:00+00:00,2025-02-06T20:00:00+00:00,SHORT,97285.6,96249.51,147.75,TP,bear,2,17579.64
2025-02-06T20:00:00+00:00,2025-02-07T04:00:00+00:00,SHORT,96515.1,97801.65,-211.95,SL,bear,2,17367.69
2025-02-07T08:00:00+00:00,2025-02-07T20:00:00+00:00,SHORT,97703.8,96454.5,179.8,TRAIL_TP,bear,3,17547.49
2025-02-07T20:00:00+00:00,2025-02-08T20:00:00+00:00,SHORT,96454.5,96411.9,-5.38,MAX_HOLD_EXIT,bear,6,17542.11
2025-02-08T20:00:00+00:00,2025-02-09T04:00:00+00:00,SHORT,96411.9,97020.0,-106.61,TIME_EXIT_LOSS,bear,1,17435.5
2025-02-09T04:00:00+00:00,2025-02-09T12:00:00+00:00,SHORT,97020.0,95986.74,147.75,TP,bear,2,17583.25
2025-02-09T12:00:00+00:00,2025-02-09T20:00:00+00:00,SHORT,96438.0,95410.94,147.75,TP,bear,2,17731.0
2025-02-09T20:00:00+00:00,2025-02-10T04:00:00+00:00,LONG,96423.6,97450.51,147.75,TP,bull,2,17878.75
2025-02-10T04:00:00+00:00,2025-02-11T00:00:00+00:00,SHORT,97386.3,98035.38,-111.97,HALF_RISK_SL,bear,5,17766.78
2025-02-11T00:00:00+00:00,2025-02-11T12:00:00+00:00,LONG,97565.5,96915.23,-111.98,HALF_RISK_SL,bull,3,17654.8
2025-02-11T12:00:00+00:00,2025-02-11T20:00:00+00:00,SHORT,96963.3,95731.4,178.57,TRAIL_TP,neutral,2,17833.37
2025-02-11T20:00:00+00:00,2025-02-12T04:00:00+00:00,SHORT,95731.4,96025.8,-58.13,TIME_EXIT_LOSS,bear,1,17775.24
2025-02-12T04:00:00+00:00,2025-02-12T12:00:00+00:00,SHORT,96025.8,95003.13,147.75,TP,neutral,2,17922.99
2025-02-12T12:00:00+00:00,2025-02-12T20:00:00+00:00,SHORT,95762.1,97038.61,-211.95,SL,bear,2,17711.04
2025-02-12T20:00:00+00:00,2025-02-13T04:00:00+00:00,SHORT,97816.3,96018.5,263.69,TRAIL_TP,neutral,2,17974.73
2025-02-13T04:00:00+00:00,2025-02-13T20:00:00+00:00,SHORT,96018.5,96658.46,-111.97,HALF_RISK_SL,neutral,4,17862.76
2025-02-13T20:00:00+00:00,2025-02-14T04:00:00+00:00,SHORT,96560.6,96889.9,-63.15,TIME_EXIT_LOSS,neutral,1,17799.61
2025-02-14T04:00:00+00:00,2025-02-14T16:00:00+00:00,SHORT,96889.9,97535.67,-111.97,HALF_RISK_SL,neutral,3,17687.64
2025-02-14T16:00:00+00:00,2025-02-15T16:00:00+00:00,SHORT,97898.3,97496.9,49.5,MAX_HOLD_EXIT,neutral,6,17737.14
2025-02-15T16:00:00+00:00,2025-02-16T00:00:00+00:00,SHORT,97496.9,97504.9,-13.23,TIME_EXIT_LOSS,neutral,1,17723.91
2025-02-16T00:00:00+00:00,2025-02-16T20:00:00+00:00,SHORT,97504.9,96067.0,209.2,TRAIL_TP,neutral,5,17933.11
2025-02-16T20:00:00+00:00,2025-02-17T12:00:00+00:00,SHORT,96067.0,96707.29,-111.97,HALF_RISK_SL,neutral,4,17821.14
2025-02-17T12:00:00+00:00,2025-02-17T20:00:00+00:00,SHORT,95605.5,95743.2,-33.6,TIME_EXIT_LOSS,neutral,1,17787.54
2025-02-17T20:00:00+00:00,2025-02-18T12:00:00+00:00,SHORT,95743.2,96381.33,-111.97,HALF_RISK_SL,neutral,4,17675.57
2025-02-18T12:00:00+00:00,2025-02-18T20:00:00+00:00,SHORT,95501.6,94484.51,147.75,TP,neutral,2,17823.32
2025-02-18T20:00:00+00:00,2025-02-19T04:00:00+00:00,SHORT,95622.0,95640.4,-14.89,TIME_EXIT_LOSS,neutral,1,17808.43
2025-02-19T04:00:00+00:00,2025-02-19T12:00:00+00:00,SHORT,95640.4,95895.4,-51.99,TIME_EXIT_LOSS,neutral,1,17756.44
2025-02-19T12:00:00+00:00,2025-02-19T20:00:00+00:00,SHORT,95895.4,96598.0,-121.9,TIME_EXIT_LOSS,neutral,1,17634.54
2025-02-19T20:00:00+00:00,2025-02-20T04:00:00+00:00,SHORT,96598.0,96825.8,-47.37,TIME_EXIT_LOSS,neutral,1,17587.17
2025-02-20T04:00:00+00:00,2025-02-20T12:00:00+00:00,LONG,96825.8,97856.99,147.75,TP,bull,2,17734.92
2025-02-20T12:00:00+00:00,2025-02-20T20:00:00+00:00,SHORT,96870.5,98161.78,-211.95,SL,neutral,2,17522.97
2025-02-20T20:00:00+00:00,2025-02-21T12:00:00+00:00,SHORT,98252.9,98907.76,-111.98,HALF_RISK_SL,neutral,4,17410.99
2025-02-21T12:00:00+00:00,2025-02-21T20:00:00+00:00,SHORT,98057.6,96127.9,283.19,TRAIL_TP,neutral,2,17694.18
2025-02-21T20:00:00+00:00,2025-02-22T04:00:00+00:00,SHORT,96127.9,96241.7,-29.76,TIME_EXIT_LOSS,neutral,1,17664.42
2025-02-22T04:00:00+00:00,2025-02-22T12:00:00+00:00,SHORT,96241.7,96552.4,-60.42,TIME_EXIT_LOSS,neutral,1,17604.0
2025-02-22T12:00:00+00:00,2025-02-23T12:00:00+00:00,SHORT,96552.4,95391.5,168.35,TRAIL_TP,neutral,6,17772.35
2025-02-23T12:00:00+00:00,2025-02-23T20:00:00+00:00,SHORT,95391.5,96218.4,-142.03,TIME_EXIT_LOSS,neutral,1,17630.32
2025-02-23T20:00:00+00:00,2025-02-24T04:00:00+00:00,SHORT,96218.4,95193.67,147.75,TP,neutral,2,17778.07
2025-02-24T04:00:00+00:00,2025-02-24T12:00:00+00:00,SHORT,95834.2,94295.9,228.78,TRAIL_TP,neutral,2,18006.85
2025-02-24T12:00:00+00:00,2025-02-24T20:00:00+00:00,SHORT,94295.9,91514.5,430.45,TRAIL_TP,bear,2,18437.3
2025-02-24T20:00:00+00:00,2025-02-25T04:00:00+00:00,SHORT,91514.5,89262.9,357.06,TRAIL_TP,bear,2,18794.36
2025-02-25T04:00:00+00:00,2025-02-25T12:00:00+00:00,SHORT,89262.9,87206.9,333.5,TRAIL_TP,bear,2,19127.86
2025-02-25T12:00:00+00:00,2025-02-25T20:00:00+00:00,SHORT,87206.9,88369.37,-211.95,SL,bear,2,18915.91
2025-02-25T20:00:00+00:00,2025-02-26T04:00:00+00:00,SHORT,88639.1,88682.3,-19.31,TIME_EXIT_LOSS,bear,1,18896.6
2025-02-26T04:00:00+00:00,2025-02-26T12:00:00+00:00,SHORT,88682.3,87536.4,181.82,TRAIL_TP,bear,2,19078.42
2025-02-26T12:00:00+00:00,2025-02-26T20:00:00+00:00,SHORT,87536.4,84208.5,558.26,TRAIL_TP,bear,2,19636.68
2025-02-26T20:00:00+00:00,2025-02-27T04:00:00+00:00,SHORT,84208.5,85331.0,-211.95,SL,bear,2,19424.73
2025-02-27T04:00:00+00:00,2025-02-27T12:00:00+00:00,SHORT,86227.9,85309.57,147.75,TP,bear,2,19572.48
2025-02-27T12:00:00+00:00,2025-02-27T20:00:00+00:00,SHORT,85473.0,84562.71,147.75,TP,bear,2,19720.23
2025-02-27T20:00:00+00:00,2025-02-28T04:00:00+00:00,SHORT,84668.1,79159.9,963.85,TRAIL_TP,bear,2,20684.08
2025-02-28T04:00:00+00:00,2025-02-28T12:00:00+00:00,SHORT,79159.9,80215.1,-211.95,SL,bear,2,20472.13
2025-02-28T12:00:00+00:00,2025-02-28T20:00:00+00:00,SHORT,83948.1,84299.6,-74.81,TIME_EXIT_LOSS,bear,1,20397.32
2025-02-28T20:00:00+00:00,2025-03-01T04:00:00+00:00,SHORT,84299.6,85423.31,-211.95,SL,neutral,2,20185.37
2025-03-01T04:00:00+00:00,2025-03-01T12:00:00+00:00,SHORT,84707.3,84755.1,-20.46,TIME_EXIT_LOSS,neutral,1,20164.91
2025-03-01T12:00:00+00:00,2025-03-01T20:00:00+00:00,SHORT,84755.1,85884.89,-211.95,SL,neutral,2,19952.96
2025-03-01T20:00:00+00:00,2025-03-02T12:00:00+00:00,LONG,86007.7,85434.46,-111.98,HALF_RISK_SL,bull,4,19840.98
2025-03-02T12:00:00+00:00,2025-03-02T20:00:00+00:00,LONG,87390.1,94222.8,1160.79,TRAIL_TP,bull,2,21001.77
2025-03-02T20:00:00+00:00,2025-03-03T04:00:00+00:00,LONG,94222.8,92966.81,-211.95,SL,bull,2,20789.82
2025-03-03T04:00:00+00:00,2025-03-03T12:00:00+00:00,LONG,92318.0,91087.4,-211.95,SL,bull,2,20577.87
2025-03-03T12:00:00+00:00,2025-03-03T20:00:00+00:00,LONG,90009.5,88809.67,-211.95,SL,bull,2,20365.92
2025-03-03T20:00:00+00:00,2025-03-04T04:00:00+00:00,SHORT,86192.7,83159.4,515.88,TRAIL_TP,bear,2,20881.8
2025-03-04T04:00:00+00:00,2025-03-04T12:00:00+00:00,SHORT,83159.4,84267.91,-211.95,SL,bear,2,20669.85
2025-03-04T12:00:00+00:00,2025-03-04T20:00:00+00:00,SHORT,82945.0,84050.66,-211.95,SL,bear,2,20457.9
2025-03-04T20:00:00+00:00,2025-03-05T08:00:00+00:00,LONG,87245.9,89777.6,423.27,TRAIL_TP,bull,3,20881.17
2025-03-05T08:00:00+00:00,2025-03-05T16:00:00+00:00,LONG,89777.6,88580.86,-211.95,SL,bull,2,20669.22
2025-03-05T16:00:00+00:00,2025-03-06T00:00:00+00:00,LONG,89711.2,91563.2,297.66,TRAIL_TP,bull,2,20966.88
2025-03-06T00:00:00+00:00,2025-03-06T08:00:00+00:00,LONG,91563.2,91319.2,-51.97,TIME_EXIT_LOSS,bull,1,20914.91
2025-03-06T08:00:00+00:00,2025-03-06T16:00:00+00:00,LONG,91319.2,90101.92,-211.95,SL,bull,2,20702.96
2025-03-06T16:00:00+00:00,2025-03-07T00:00:00+00:00,LONG,88488.5,87308.95,-211.95,SL,bull,2,20491.01
2025-03-07T00:00:00+00:00,2025-03-07T08:00:00+00:00,LONG,86958.5,88928.8,327.87,TRAIL_TP,bull,2,20818.88
2025-03-07T08:00:00+00:00,2025-03-07T16:00:00+00:00,LONG,88928.8,87743.38,-211.95,SL,bull,2,20606.93
2025-03-07T16:00:00+00:00,2025-03-08T00:00:00+00:00,LONG,87787.2,86617.0,-211.95,SL,bull,2,20394.98
2025-03-09T12:00:00+00:00,2025-03-09T20:00:00+00:00,SHORT,83030.5,80688.8,411.04,TRAIL_TP,neutral,2,20806.02
2025-03-09T20:00:00+00:00,2025-03-10T04:00:00+00:00,SHORT,80688.8,81764.38,-211.95,SL,bear,2,20594.07
2025-03-10T04:00:00+00:00,2025-03-10T12:00:00+00:00,SHORT,82277.6,83374.36,-211.95,SL,neutral,2,20382.12
2025-03-10T12:00:00+00:00,2025-03-10T20:00:00+00:00,SHORT,80009.7,78567.8,258.32,TRAIL_TP,bear,2,20640.44
2025-03-10T20:00:00+00:00,2025-03-11T04:00:00+00:00,SHORT,78567.8,79615.11,-211.95,SL,bear,2,20428.49
2025-03-11T04:00:00+00:00,2025-03-11T12:00:00+00:00,SHORT,80386.0,81457.55,-211.95,SL,bear,2,20216.54
2025-03-11T12:00:00+00:00,2025-03-11T20:00:00+00:00,SHORT,81190.7,82272.97,-211.95,SL,neutral,2,20004.59
2025-03-11T20:00:00+00:00,2025-03-12T04:00:00+00:00,SHORT,82896.0,82013.16,147.75,TP,neutral,2,20152.34
2025-03-12T04:00:00+00:00,2025-03-12T12:00:00+00:00,SHORT,82402.9,83501.33,-211.95,SL,neutral,2,19940.39
2025-03-12T12:00:00+00:00,2025-03-12T20:00:00+00:00,SHORT,81688.1,82777.0,-211.95,SL,neutral,2,19728.44
2025-03-12T20:00:00+00:00,2025-03-13T08:00:00+00:00,SHORT,83640.7,82749.93,147.75,TP,bear,3,19876.19
2025-03-13T08:00:00+00:00,2025-03-13T16:00:00+00:00,SHORT,82939.5,80177.9,487.45,TRAIL_TP,bear,2,20363.64
2025-03-13T16:00:00+00:00,2025-03-14T00:00:00+00:00,SHORT,80177.9,81246.67,-211.95,SL,bear,2,20151.69
2025-03-14T00:00:00+00:00,2025-03-14T08:00:00+00:00,SHORT,81861.5,82952.71,-211.95,SL,bear,2,19939.74
2025-03-14T08:00:00+00:00,2025-03-14T16:00:00+00:00,SHORT,83202.8,84311.89,-211.95,SL,bear,2,19727.79
2025-03-14T16:00:00+00:00,2025-03-15T00:00:00+00:00,LONG,84508.1,84439.9,-24.11,TIME_EXIT_LOSS,bull,1,19703.68
2025-03-15T00:00:00+00:00,2025-03-15T08:00:00+00:00,LONG,84439.9,84054.8,-80.41,TIME_EXIT_LOSS,bull,1,19623.27
2025-03-15T08:00:00+00:00,2025-03-16T08:00:00+00:00,LONG,84054.8,83494.57,-111.98,HALF_RISK_SL,bull,6,19511.29
2025-03-16T08:00:00+00:00,2025-03-16T16:00:00+00:00,SHORT,82367.9,83465.86,-211.95,SL,neutral,2,19299.34
2025-03-17T00:00:00+00:00,2025-03-17T08:00:00+00:00,LONG,83641.0,83475.0,-41.77,TIME_EXIT_LOSS,bull,1,19257.57
2025-03-17T08:00:00+00:00,2025-03-17T16:00:00+00:00,LONG,83475.0,84436.2,160.72,TRAIL_TP,bull,2,19418.29
2025-03-17T16:00:00+00:00,2025-03-18T00:00:00+00:00,LONG,84436.2,83310.67,-211.95,SL,bull,2,19206.34
2025-03-18T04:00:00+00:00,2025-03-18T12:00:00+00:00,LONG,83124.8,82016.75,-211.95,SL,bull,2,18994.39
2025-03-18T12:00:00+00:00,2025-03-18T20:00:00+00:00,SHORT,81567.8,82655.1,-211.95,SL,neutral,2,18782.44
2025-03-18T20:00:00+00:00,2025-03-19T04:00:00+00:00,SHORT,82666.1,83152.5,-100.26,TIME_EXIT_LOSS,neutral,1,18682.18
2025-03-19T04:00:00+00:00,2025-03-19T12:00:00+00:00,SHORT,83152.5,84260.92,-211.95,SL,neutral,2,18470.23
2025-03-19T12:00:00+00:00,2025-03-19T20:00:00+00:00,LONG,84693.3,86809.8,362.85,TRAIL_TP,bull,2,18833.08
2025-03-19T20:00:00+00:00,2025-03-20T04:00:00+00:00,LONG,86809.8,85652.63,-211.95,SL,bull,2,18621.13
2025-03-20T04:00:00+00:00,2025-03-20T12:00:00+00:00,LONG,85764.7,84621.46,-211.95,SL,bull,2,18409.18
2025-03-20T12:00:00+00:00,2025-03-20T20:00:00+00:00,LONG,84642.1,84183.6,-93.25,TIME_EXIT_LOSS,bull,1,18315.93
2025-03-20T20:00:00+00:00,2025-03-21T12:00:00+00:00,SHORT,84183.6,83287.04,147.75,TP,neutral,4,18463.68
2025-03-21T12:00:00+00:00,2025-03-21T20:00:00+00:00,SHORT,83525.9,84050.3,-106.17,TIME_EXIT_LOSS,neutral,1,18357.51
2025-03-21T20:00:00+00:00,2025-03-22T04:00:00+00:00,SHORT,84050.3,84235.4,-45.03,TIME_EXIT_LOSS,neutral,1,18312.48
2025-03-22T04:00:00+00:00,2025-03-23T04:00:00+00:00,SHORT,84235.4,84229.9,-11.02,MAX_HOLD_EXIT,neutral,6,18301.46
2025-03-23T04:00:00+00:00,2025-03-23T12:00:00+00:00,LONG,84229.9,85148.0,151.5,TRAIL_TP,bull,2,18452.96
2025-03-23T12:00:00+00:00,2025-03-23T20:00:00+00:00,LONG,85148.0,86054.83,147.75,TP,bull,2,18600.71
2025-03-23T20:00:00+00:00,2025-03-24T04:00:00+00:00,LONG,86044.2,86960.57,147.75,TP,bull,2,18748.46
2025-03-24T04:00:00+00:00,2025-03-24T12:00:00+00:00,LONG,86827.6,88283.6,239.53,TRAIL_TP,bull,2,18987.99
2025-03-24T12:00:00+00:00,2025-03-24T20:00:00+00:00,LONG,88283.6,87106.78,-211.95,SL,bull,2,18776.04
2025-03-24T20:00:00+00:00,2025-03-25T04:00:00+00:00,LONG,87463.4,86297.51,-211.95,SL,bull,2,18564.09
2025-03-25T04:00:00+00:00,2025-03-25T12:00:00+00:00,LONG,86404.4,87723.0,216.91,TRAIL_TP,bull,2,18781.0
2025-03-25T12:00:00+00:00,2025-03-25T20:00:00+00:00,LONG,87723.0,87369.8,-72.39,TIME_EXIT_LOSS,bull,1,18708.61
2025-03-25T20:00:00+00:00,2025-03-26T12:00:00+00:00,LONG,87369.8,86787.48,-111.98,HALF_RISK_SL,bull,4,18596.63
2025-03-26T12:00:00+00:00,2025-03-27T00:00:00+00:00,LONG,86696.9,87631.1,149.63,TRAIL_TP,bull,3,18746.26
2025-03-27T00:00:00+00:00,2025-03-27T08:00:00+00:00,LONG,87631.1,86900.7,-137.02,TIME_EXIT_LOSS,bull,1,18609.24
2025-03-27T08:00:00+00:00,2025-03-28T04:00:00+00:00,LONG,86900.7,86321.51,-111.97,HALF_RISK_SL,bull,5,18497.27
2025-03-28T04:00:00+00:00,2025-03-28T12:00:00+00:00,SHORT,85175.1,84011.1,192.99,TRAIL_TP,neutral,2,18690.26
2025-03-28T12:00:00+00:00,2025-03-28T20:00:00+00:00,SHORT,84011.1,84380.8,-78.01,TIME_EXIT_LOSS,neutral,1,18612.25
2025-03-28T20:00:00+00:00,2025-03-29T08:00:00+00:00,SHORT,84380.8,82255.1,365.88,TRAIL_TP,neutral,3,18978.13
2025-03-29T08:00:00+00:00,2025-03-29T16:00:00+00:00,SHORT,82255.1,82722.9,-97.31,TIME_EXIT_LOSS,neutral,1,18880.82
2025-03-29T16:00:00+00:00,2025-03-30T00:00:00+00:00,SHORT,82722.9,83042.8,-70.01,TIME_EXIT_LOSS,neutral,1,18810.81
2025-03-30T00:00:00+00:00,2025-03-30T08:00:00+00:00,SHORT,83042.8,83080.0,-18.72,TIME_EXIT_LOSS,neutral,1,18792.09
2025-03-30T08:00:00+00:00,2025-03-30T16:00:00+00:00,SHORT,83080.0,82195.2,147.75,TP,neutral,2,18939.84
2025-03-30T16:00:00+00:00,2025-03-31T00:00:00+00:00,SHORT,82510.6,81491.5,173.27,TRAIL_TP,neutral,2,19113.11
2025-03-31T00:00:00+00:00,2025-03-31T08:00:00+00:00,SHORT,81491.5,82171.5,-137.17,TIME_EXIT_LOSS,bear,1,18975.94
2025-03-31T08:00:00+00:00,2025-03-31T16:00:00+00:00,SHORT,82171.5,83266.85,-211.95,SL,neutral,2,18763.99
2025-03-31T16:00:00+00:00,2025-04-01T00:00:00+00:00,SHORT,82426.7,82929.9,-103.57,TIME_EXIT_LOSS,neutral,1,18660.42
2025-04-01T00:00:00+00:00,2025-04-01T08:00:00+00:00,SHORT,82929.9,84035.36,-211.95,SL,neutral,2,18448.47
2025-04-01T08:00:00+00:00,2025-04-01T16:00:00+00:00,SHORT,83879.9,84998.02,-211.95,SL,neutral,2,18236.52
2025-04-01T16:00:00+00:00,2025-04-02T04:00:00+00:00,SHORT,84911.7,84007.39,147.75,TP,neutral,3,18384.27
2025-04-02T04:00:00+00:00,2025-04-02T12:00:00+00:00,SHORT,84389.8,85514.72,-211.95,SL,neutral,2,18172.32
2025-04-02T12:00:00+00:00,2025-04-02T20:00:00+00:00,SHORT,86709.5,87865.34,-211.95,SL,neutral,2,17960.37
2025-04-02T20:00:00+00:00,2025-04-03T04:00:00+00:00,SHORT,82485.1,83584.63,-211.95,SL,bear,2,17748.42
2025-04-03T04:00:00+00:00,2025-04-03T12:00:00+00:00,SHORT,83423.7,82001.8,243.66,TRAIL_TP,bear,2,17992.08
2025-04-03T12:00:00+00:00,2025-04-03T20:00:00+00:00,SHORT,82001.8,83094.88,-211.95,SL,bear,2,17780.13
2025-04-03T20:00:00+00:00,2025-04-04T04:00:00+00:00,SHORT,83181.5,83968.2,-153.86,TIME_EXIT_LOSS,bear,1,17626.27
2025-04-04T04:00:00+00:00,2025-04-04T12:00:00+00:00,SHORT,83968.2,82822.0,192.76,TRAIL_TP,bear,2,17819.03
2025-04-04T12:00:00+00:00,2025-04-04T20:00:00+00:00,SHORT,82822.0,83926.02,-211.95,SL,bear,2,17607.08
2025-04-04T20:00:00+00:00,2025-04-05T12:00:00+00:00,SHORT,83861.3,82576.4,217.83,TRAIL_TP,bear,4,17824.91
