model,entry_time,exit_time,side,entry_price,exit_price,sl,tp,sl_pct,tp_pct,notional,leverage,pnl_usd,equity,exit_type,gate,regime,bcd_conf,holding_candles,actual_move_pct,vol_regime,heston_sl_mult,heston_tp_mult
HESTON,2021-09-20T04:00:00+00:00,2021-09-20T12:00:00+00:00,SHORT,44825.72,43044.73,46161.46,43044.73,0.029799,0.039731,145510.45,1,5664.92,222464.66,TP,ADVISORY,bear,1.0,2,3.9731,Normal,1.5,2.0
HESTON,2021-10-02T16:00:00+00:00,2021-10-03T16:00:00+00:00,LONG,48234.41,48774.37,46788.54,50162.24,0.029976,0.039968,148428.5,1,1542.84,224007.5,TIME_EXIT,ADVISORY,bull,1.0,6,1.1194,Normal,1.5,2.0
HESTON,2021-10-03T12:00:00+00:00,2021-10-04T12:00:00+00:00,LONG,47863.5,47747.79,46621.26,49519.82,0.025954,0.034605,345240.36,2,-1110.81,222896.69,TIME_EXIT,ADVISORY,bull,1.0,6,-0.2417,Normal,1.5,2.0
HESTON,2021-10-04T08:00:00+00:00,2021-10-04T16:00:00+00:00,LONG,47570.0,49374.94,46269.43,49304.09,0.02734,0.036453,163055.04,1,6056.32,228953.01,TRAIL_TP,ADVISORY,bull,1.0,2,3.7943,Normal,1.5,2.0
HESTON,2021-10-04T12:00:00+00:00,2021-10-05T00:00:00+00:00,LONG,47747.79,49588.69,46367.12,49588.69,0.028916,0.038555,158357.51,1,5978.73,234931.74,TP,ADVISORY,bull,1.0,3,3.8555,Normal,1.5,2.0
HESTON,2021-10-04T20:00:00+00:00,2021-10-05T16:00:00+00:00,LONG,49198.22,51165.41,47722.83,51165.41,0.029989,0.039985,156680.09,1,6139.5,241071.24,TP,ADVISORY,bull,1.0,5,3.9985,Normal,1.5,2.0
HESTON,2021-10-05T12:00:00+00:00,2021-10-05T20:00:00+00:00,LONG,49770.9,51650.73,48361.03,51650.73,0.028327,0.03777,170204.88,1,6292.4,247363.64,TP,ADVISORY,bull,1.0,2,3.777,Normal,1.5,2.0
HESTON,2021-10-05T16:00:00+00:00,2021-10-06T12:00:00+00:00,LONG,51164.85,55014.04,49659.03,53172.6,0.029431,0.039241,168099.26,1,12511.82,259875.46,TRAIL_TP,ADVISORY,bull,1.0,5,7.5231,Normal,1.5,2.0
HESTON,2021-10-06T08:00:00+00:00,2021-10-06T16:00:00+00:00,LONG,51296.44,55078.56,49861.69,53209.44,0.02797,0.037293,185825.68,1,13552.39,273427.85,TRAIL_TP,ADVISORY,bull,1.0,2,7.3731,Normal,1.5,2.0
HESTON,2021-10-09T08:00:00+00:00,2021-10-10T08:00:00+00:00,LONG,54820.0,55182.23,53185.37,56999.51,0.029818,0.039758,183397.0,1,1065.1,274492.95,TIME_EXIT,ADVISORY,bull,1.0,6,0.6608,Normal,1.5,2.0
HESTON,2021-10-10T04:00:00+00:00,2021-10-11T04:00:00+00:00,LONG,55699.0,56819.99,54129.63,57791.49,0.028176,0.037568,194842.54,1,3765.5,278258.45,TIME_EXIT,ADVISORY,bull,1.0,6,2.0126,Normal,1.5,2.0
HESTON,2021-10-11T20:00:00+00:00,2021-10-12T16:00:00+00:00,LONG,57500.01,55789.41,55789.41,59780.81,0.02975,0.039666,187066.98,1,-5714.82,272543.63,SL,ADVISORY,bull,1.0,5,-2.975,Normal,1.5,2.0
HESTON,2021-10-17T00:00:00+00:00,2021-10-17T20:00:00+00:00,LONG,61175.2,59346.95,59346.95,63612.86,0.029885,0.039847,182392.21,1,-5596.79,266946.84,SL,ADVISORY,bull,1.0,5,-2.9885,Normal,1.5,2.0
HESTON,2021-10-17T16:00:00+00:00,2021-10-18T16:00:00+00:00,LONG,60563.24,61449.9,58855.98,62839.59,0.02819,0.037586,189392.58,1,2621.24,269568.08,TIME_EXIT,ADVISORY,bull,1.0,6,1.464,Normal,1.5,2.0
HESTON,2021-10-20T04:00:00+00:00,2021-10-20T12:00:00+00:00,LONG,64033.57,66914.74,62164.03,66526.29,0.029196,0.038928,184659.08,1,8160.95,277729.03,TRAIL_TP,ADVISORY,bull,1.0,2,4.4995,Normal,1.5,2.0
HESTON,2021-10-20T08:00:00+00:00,2021-10-20T16:00:00+00:00,LONG,63856.84,66450.94,62065.48,66245.32,0.028053,0.037404,198004.75,1,7885.28,285614.31,TRAIL_TP,ADVISORY,bull,1.0,2,4.0624,Normal,1.5,2.0
HESTON,2021-10-20T16:00:00+00:00,2021-10-21T00:00:00+00:00,LONG,66450.94,64490.04,64490.04,69065.47,0.029509,0.039345,193578.05,1,-5867.15,279747.16,SL,ADVISORY,bull,1.0,2,-2.9509,Normal,1.5,2.0
HESTON,2021-10-20T20:00:00+00:00,2021-10-21T08:00:00+00:00,LONG,66064.24,64140.16,64140.16,68629.68,0.029124,0.038833,192105.16,1,-5748.63,273998.53,SL,ADVISORY,bull,1.0,3,-2.9124,Normal,1.5,2.0
HESTON,2021-10-25T12:00:00+00:00,2021-10-26T12:00:00+00:00,LONG,63654.4,61874.47,61874.47,66027.64,0.027962,0.037283,195976.11,1,-5636.75,268361.78,SL,ADVISORY,bull,1.0,6,-2.7962,Normal,1.5,2.0
HESTON,2021-10-26T08:00:00+00:00,2021-10-26T20:00:00+00:00,LONG,62834.4,61219.77,61219.77,64987.24,0.025697,0.034262,208869.32,1,-5534.33,262827.45,SL,ADVISORY,bull,1.0,3,-2.5697,Normal,1.5,2.0
HESTON,2021-11-02T12:00:00+00:00,2021-11-03T12:00:00+00:00,LONG,64042.66,62124.32,62124.32,66600.44,0.029954,0.039939,175487.19,1,-5396.94,257430.51,SL,ADVISORY,bull,1.0,6,-2.9954,Normal,1.5,2.0
HESTON,2021-11-07T20:00:00+00:00,2021-11-08T04:00:00+00:00,LONG,63316.4,65996.72,61946.82,65142.51,0.021631,0.028841,238022.84,1,9885.6,267316.11,TRAIL_TP,ACTIVE,bull,1.0,2,4.2332,Normal,1.5,2.0
HESTON,2021-11-08T00:00:00+00:00,2021-11-08T20:00:00+00:00,LONG,65274.99,67606.96,63739.52,67322.29,0.023523,0.031364,227278.97,1,7937.79,275253.9,TRAIL_TP,ADVISORY,bull,1.0,5,3.5725,Normal,1.5,2.0
HESTON,2021-11-08T16:00:00+00:00,2021-11-09T00:00:00+00:00,LONG,65887.94,68563.98,64325.05,67971.8,0.023721,0.031627,464162.05,2,18480.62,293734.52,TRAIL_TP,ADVISORY,bull,1.0,2,4.0615,Normal,1.5,2.0
HESTON,2021-11-08T20:00:00+00:00,2021-11-09T20:00:00+00:00,LONG,67606.96,67009.98,65907.32,69873.14,0.02514,0.03352,467358.26,2,-4500.73,289233.79,TIME_EXIT,ADVISORY,bull,1.0,6,-0.883,Normal,1.5,2.0
HESTON,2021-11-09T16:00:00+00:00,2021-11-10T12:00:00+00:00,LONG,66862.56,69147.53,65148.83,69147.53,0.025631,0.034174,451388.75,2,15064.69,304298.48,TP,ADVISORY,bull,1.0,5,3.4174,Normal,1.5,2.0
HESTON,2021-11-10T08:00:00+00:00,2021-11-10T16:00:00+00:00,LONG,66609.29,68743.34,65008.75,68743.34,0.024029,0.032038,506557.79,2,15824.01,320122.49,TP,ADVISORY,bull,1.0,2,3.2038,Normal,1.5,2.0
HESTON,2021-11-10T12:00:00+00:00,2021-11-10T20:00:00+00:00,LONG,68398.96,66553.96,66553.96,70858.96,0.026974,0.035965,237355.28,1,-6592.33,313530.16,SL,ADVISORY,bull,1.0,2,-2.6974,Normal,1.5,2.0
HESTON,2021-11-10T16:00:00+00:00,2021-11-11T00:00:00+00:00,LONG,66740.07,64789.36,64789.36,69341.02,0.029228,0.038971,214537.66,1,-6442.23,307087.93,SL,ADVISORY,bull,1.0,2,-2.9228,Normal,1.5,2.0
HESTON,2021-11-13T12:00:00+00:00,2021-11-14T12:00:00+00:00,LONG,64744.23,64117.84,62945.24,67142.88,0.027786,0.037048,221037.44,1,-2315.33,304772.6,TIME_EXIT,ADVISORY,bull,1.0,6,-0.9675,Normal,1.5,2.0
HESTON,2021-11-14T20:00:00+00:00,2021-11-15T16:00:00+00:00,LONG,65568.39,63944.48,63944.48,67733.61,0.024767,0.033022,246114.63,1,-6292.34,298480.26,SL,ADVISORY,bull,1.0,5,-2.4767,Normal,1.5,2.0
HESTON,2021-11-16T04:00:00+00:00,2021-11-17T04:00:00+00:00,SHORT,60840.59,59724.98,62646.08,58433.27,0.029676,0.039568,201161.47,1,3527.69,302007.95,TIME_EXIT,ADVISORY,bear,1.0,6,1.8337,Normal,1.5,2.0
HESTON,2021-11-21T08:00:00+00:00,2021-11-22T08:00:00+00:00,SHORT,58723.65,57211.86,60484.7,56375.58,0.029989,0.039985,201414.03,1,5024.1,307032.05,TIME_EXIT,ADVISORY,bear,1.0,6,2.5744,Normal,1.5,2.0
HESTON,2021-11-22T08:00:00+00:00,2021-11-23T08:00:00+00:00,SHORT,57211.86,56177.84,58902.67,54957.45,0.029554,0.039405,207780.49,1,3589.1,310621.15,TIME_EXIT,ADVISORY,bear,1.0,6,1.8074,Normal,1.5,2.0
HESTON,2021-11-27T16:00:00+00:00,2021-11-28T16:00:00+00:00,SHORT,54952.88,54644.88,56600.51,52756.05,0.029983,0.039977,207201.45,1,995.56,311616.71,TIME_EXIT,ADVISORY,bear,1.0,6,0.5605,Normal,1.5,2.0
HESTON,2021-11-28T12:00:00+00:00,2021-11-28T20:00:00+00:00,SHORT,54334.0,55867.55,55867.55,52289.26,0.028225,0.037633,220812.47,1,-6408.98,305207.73,SL,ADVISORY,bear,1.0,2,-2.8225,Normal,1.5,2.0
HESTON,2021-11-28T16:00:00+00:00,2021-11-29T00:00:00+00:00,SHORT,54644.88,56249.99,56249.99,52504.73,0.029374,0.039165,207811.43,1,-6270.4,298937.33,SL,ADVISORY,bear,1.0,2,-2.9374,Normal,1.5,2.0
HESTON,2021-12-22T04:00:00+00:00,2021-12-23T04:00:00+00:00,LONG,49175.75,48118.0,47795.3,51016.35,0.028072,0.037429,212980.78,1,-4751.51,294185.82,TIME_EXIT,ADVISORY,bull,1.0,6,-2.151,Normal,1.5,2.0
HESTON,2021-12-23T00:00:00+00:00,2021-12-23T16:00:00+00:00,LONG,48509.3,51082.35,47235.84,50207.24,0.026252,0.035002,224126.45,1,11708.91,305894.73,TRAIL_TP,ADVISORY,bull,1.0,4,5.3042,Normal,1.5,2.0
HESTON,2021-12-23T12:00:00+00:00,2021-12-23T20:00:00+00:00,LONG,48788.0,50817.92,47614.46,50352.72,0.024054,0.032072,254341.01,1,10378.88,316273.61,TRAIL_TP,ADVISORY,bull,1.0,2,4.1607,Normal,1.5,2.0
HESTON,2021-12-23T16:00:00+00:00,2021-12-24T16:00:00+00:00,LONG,51082.35,51127.36,49701.12,52923.99,0.027039,0.036052,233936.83,1,18.98,316292.59,TIME_EXIT,ADVISORY,bull,1.0,6,0.0881,Normal,1.5,2.0
HESTON,2021-12-24T12:00:00+00:00,2021-12-25T12:00:00+00:00,LONG,50923.47,50669.01,49662.56,52604.68,0.024761,0.033014,510955.57,2,-2961.96,313330.63,TIME_EXIT,ADVISORY,bull,1.0,6,-0.4997,Normal,1.5,2.0
HESTON,2021-12-25T08:00:00+00:00,2021-12-26T08:00:00+00:00,LONG,50685.22,49523.71,49523.71,52233.9,0.022916,0.030555,546916.73,2,-12970.76,300359.87,SL,ADVISORY,bull,1.0,6,-2.2916,Normal,1.5,2.0
HESTON,2021-12-26T04:00:00+00:00,2021-12-26T20:00:00+00:00,SHORT,49915.86,51046.41,51046.41,48408.46,0.022649,0.030199,530458.65,2,-12438.76,287921.11,SL,ADVISORY,bear,1.0,4,-2.2649,Normal,1.5,2.0
HESTON,2021-12-26T16:00:00+00:00,2021-12-27T16:00:00+00:00,LONG,50330.01,51787.08,49237.2,51787.08,0.021713,0.02895,265208.51,1,7465.73,295386.84,TP,ACTIVE,bull,1.0,6,2.895,Normal,1.5,2.0
HESTON,2021-12-27T12:00:00+00:00,2021-12-28T00:00:00+00:00,LONG,51449.29,50321.44,50321.44,52953.09,0.021922,0.029229,269494.88,1,-6123.33,289263.51,SL,ACTIVE,bull,1.0,3,-2.1922,Normal,1.5,2.0
HESTON,2021-12-27T20:00:00+00:00,2021-12-28T04:00:00+00:00,LONG,50707.72,49562.5,49562.5,52234.68,0.022585,0.030113,256157.92,1,-5990.2,283273.31,SL,ADVISORY,bull,1.0,2,-2.2585,Normal,1.5,2.0
HESTON,2021-12-29T16:00:00+00:00,2021-12-30T16:00:00+00:00,SHORT,47123.01,47540.18,48474.95,45320.43,0.02869,0.038253,197475.05,1,-1906.18,281367.13,TIME_EXIT,ADVISORY,bear,1.0,6,-0.8853,Normal,1.5,2.0
HESTON,2021-12-30T12:00:00+00:00,2021-12-31T08:00:00+00:00,SHORT,47144.27,48506.03,48506.03,45328.6,0.028885,0.038513,194819.84,1,-5783.2,275583.93,SL,ADVISORY,bear,1.0,5,-2.8885,Normal,1.5,2.0
HESTON,2021-12-31T04:00:00+00:00,2022-01-01T04:00:00+00:00,SHORT,47168.94,47186.83,48475.41,45426.98,0.027698,0.03693,198994.08,1,-234.67,275349.26,TIME_EXIT,ADVISORY,bear,1.0,6,-0.0379,Normal,1.5,2.0
HESTON,2022-01-01T12:00:00+00:00,2022-01-02T12:00:00+00:00,SHORT,47194.78,47329.68,48584.55,45341.76,0.029448,0.039263,187010.22,1,-684.15,274665.11,TIME_EXIT,ADVISORY,bear,1.0,6,-0.2858,Normal,1.5,2.0
HESTON,2022-01-02T08:00:00+00:00,2022-01-03T08:00:00+00:00,SHORT,47231.3,47364.11,48474.33,45573.93,0.026318,0.035091,208728.89,1,-753.91,273911.2,TIME_EXIT,ADVISORY,bear,1.0,6,-0.2812,Normal,1.5,2.0
HESTON,2022-01-03T04:00:00+00:00,2022-01-04T04:00:00+00:00,SHORT,47041.11,46521.68,48222.03,45466.55,0.025104,0.033472,218221.25,1,2235.03,276146.23,TIME_EXIT,ADVISORY,bear,1.0,6,1.1042,Normal,1.5,2.0
HESTON,2022-01-04T00:00:00+00:00,2022-01-04T12:00:00+00:00,SHORT,46313.95,47475.84,47475.84,44764.76,0.025087,0.03345,220147.79,1,-5699.04,270447.19,SL,ADVISORY,bear,1.0,3,-2.5087,Normal,1.5,2.0
HESTON,2022-01-04T08:00:00+00:00,2022-01-05T08:00:00+00:00,SHORT,46709.98,46271.93,47815.96,45235.34,0.023678,0.03157,228442.16,1,1959.6,272406.79,TIME_EXIT,ADVISORY,bear,1.0,6,0.9378,Normal,1.5,2.0
HESTON,2022-01-05T04:00:00+00:00,2022-01-05T16:00:00+00:00,SHORT,46399.33,44673.22,47566.22,44843.48,0.025149,0.033532,216636.23,1,7885.82,280292.61,TRAIL_TP,ADVISORY,bear,1.0,3,3.7201,Normal,1.5,2.0
HESTON,2022-01-05T12:00:00+00:00,2022-01-05T20:00:00+00:00,SHORT,46611.46,43421.69,47813.75,45008.41,0.025794,0.034392,434665.01,2,29397.77,309690.38,TRAIL_TP,ADVISORY,bear,1.0,2,6.8433,Normal,1.5,2.0
HESTON,2022-01-12T20:00:00+00:00,2022-01-13T20:00:00+00:00,SHORT,43880.72,42534.32,45193.33,42130.57,0.029913,0.039884,207059.9,1,6187.61,315877.99,TIME_EXIT,ADVISORY,bear,1.0,6,3.0683,Normal,1.5,2.0
HESTON,2022-01-13T20:00:00+00:00,2022-01-14T20:00:00+00:00,SHORT,42534.32,43042.4,43792.05,40857.35,0.02957,0.039426,213649.19,1,-2723.0,313154.99,TIME_EXIT,ADVISORY,bear,1.0,6,-1.1945,Normal,1.5,2.0
HESTON,2022-01-14T16:00:00+00:00,2022-01-15T16:00:00+00:00,SHORT,43055.09,43496.85,44306.4,41386.68,0.029063,0.038751,215500.72,1,-2383.51,310771.48,TIME_EXIT,ADVISORY,bear,1.0,6,-1.026,Normal,1.5,2.0
HESTON,2022-01-16T04:00:00+00:00,2022-01-17T04:00:00+00:00,SHORT,43173.02,42639.51,44166.05,41848.97,0.023001,0.030668,540442.25,2,6246.15,317017.63,TIME_EXIT,ADVISORY,bear,1.0,6,1.2357,Normal,1.5,2.0
HESTON,2022-02-01T20:00:00+00:00,2022-02-02T12:00:00+00:00,LONG,38680.51,37520.76,37520.76,40226.84,0.029983,0.039977,211466.38,1,-6509.53,310508.1,SL,ADVISORY,bull,1.0,4,-2.9983,Normal,1.5,2.0
HESTON,2022-02-02T08:00:00+00:00,2022-02-02T16:00:00+00:00,LONG,38473.75,37423.81,37423.81,39873.67,0.02729,0.036386,227563.61,1,-6392.21,304115.89,SL,ADVISORY,bull,1.0,2,-2.729,Normal,1.5,2.0
HESTON,2022-02-05T12:00:00+00:00,2022-02-06T12:00:00+00:00,LONG,41731.74,41494.99,40484.17,43395.17,0.029895,0.03986,203455.7,1,-1317.0,302798.89,TIME_EXIT,ADVISORY,bull,1.0,6,-0.5673,Normal,1.5,2.0
HESTON,2022-02-06T08:00:00+00:00,2022-02-07T04:00:00+00:00,LONG,41510.72,42935.52,40442.12,42935.52,0.025743,0.034324,235250.37,1,7886.44,310685.33,TP,ADVISORY,bull,1.0,5,3.4324,Normal,1.5,2.0
HESTON,2022-02-07T00:00:00+00:00,2022-02-07T16:00:00+00:00,LONG,42784.68,44383.75,41585.38,44383.75,0.028031,0.037375,221671.54,1,8107.61,318792.94,TP,ADVISORY,bull,1.0,4,3.7375,Normal,1.5,2.0
HESTON,2022-02-07T12:00:00+00:00,2022-02-08T04:00:00+00:00,LONG,43805.26,45432.47,42584.85,45432.47,0.02786,0.037146,228854.7,1,8318.06,327111.0,TP,ADVISORY,bull,1.0,4,3.7146,Normal,1.5,2.0
HESTON,2022-02-08T00:00:00+00:00,2022-02-08T12:00:00+00:00,LONG,44162.22,42948.6,42948.6,45780.38,0.027481,0.036641,238063.96,1,-6732.67,320378.33,SL,ADVISORY,bull,1.0,3,-2.7481,Normal,1.5,2.0
HESTON,2022-02-14T12:00:00+00:00,2022-02-15T08:00:00+00:00,LONG,42565.0,44214.4,41409.33,44105.89,0.027151,0.036201,236000.98,1,8956.27,329334.6,TRAIL_TP,ADVISORY,bull,1.0,5,3.875,Normal,1.5,2.0
HESTON,2022-02-15T04:00:00+00:00,2022-02-16T04:00:00+00:00,LONG,43665.7,44165.5,42466.15,45265.1,0.027471,0.036628,239766.27,1,2552.56,331887.16,TIME_EXIT,ADVISORY,bull,1.0,6,1.1446,Normal,1.5,2.0
HESTON,2022-02-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,LONG,43970.9,43574.3,42842.05,45476.03,0.025673,0.03423,517105.45,2,-5077.77,326809.39,TIME_EXIT,ADVISORY,bull,1.0,6,-0.902,Normal,1.5,2.0
HESTON,2022-02-17T12:00:00+00:00,2022-02-17T20:00:00+00:00,SHORT,41907.7,40277.59,43130.28,40277.59,0.029173,0.038898,224047.56,1,8535.68,335345.07,TP,ADVISORY,bear,1.0,2,3.8898,Normal,1.5,2.0
HESTON,2022-02-19T04:00:00+00:00,2022-02-20T04:00:00+00:00,SHORT,40245.8,38690.55,41412.24,38690.55,0.028983,0.038644,231409.1,1,8757.41,344102.48,TP,ADVISORY,bear,1.0,6,3.8644,Normal,1.5,2.0
HESTON,2022-02-20T00:00:00+00:00,2022-02-20T08:00:00+00:00,SHORT,39778.1,38316.0,40803.68,38410.67,0.025782,0.034377,533855.72,2,19195.53,363298.01,TRAIL_TP,ADVISORY,bear,1.0,2,3.6756,Normal,1.5,2.0
HESTON,2022-02-20T04:00:00+00:00,2022-02-21T04:00:00+00:00,SHORT,38770.4,39266.2,39859.33,37318.5,0.028087,0.037449,258698.66,1,-3515.22,359782.79,TIME_EXIT,ADVISORY,bear,1.0,6,-1.2788,Normal,1.5,2.0
HESTON,2022-02-21T00:00:00+00:00,2022-02-21T08:00:00+00:00,SHORT,38900.1,37396.21,40028.01,37396.21,0.028995,0.03866,248167.51,1,9395.67,369178.46,TP,ADVISORY,bear,1.0,2,3.866,Normal,1.5,2.0
HESTON,2022-02-21T04:00:00+00:00,2022-02-21T12:00:00+00:00,SHORT,39266.2,37780.25,40380.66,37780.25,0.028382,0.037843,260147.34,1,9636.64,378815.1,TP,ADVISORY,bear,1.0,2,3.7843,Normal,1.5,2.0
HESTON,2022-03-18T04:00:00+00:00,2022-03-18T20:00:00+00:00,LONG,40560.7,42182.73,39344.17,42182.73,0.029993,0.03999,252604.63,1,9899.65,388714.75,TP,ADVISORY,bull,1.0,4,3.999,Normal,1.5,2.0
HESTON,2022-03-18T20:00:00+00:00,2022-03-19T20:00:00+00:00,LONG,41751.5,42188.2,40517.9,43396.31,0.029546,0.039395,263121.89,1,2541.63,391256.38,TIME_EXIT,ADVISORY,bull,1.0,6,1.046,Normal,1.5,2.0
HESTON,2022-03-19T16:00:00+00:00,2022-03-20T16:00:00+00:00,LONG,42008.4,40975.55,40975.55,43385.53,0.024587,0.032782,636534.03,2,-16159.48,375096.9,SL,ADVISORY,bull,1.0,6,-2.4587,Normal,1.5,2.0
HESTON,2022-03-20T16:00:00+00:00,2022-03-21T00:00:00+00:00,LONG,41364.5,40437.03,40437.03,42601.12,0.022422,0.029896,669165.68,2,-15539.21,359557.69,SL,ACTIVE,bull,1.0,2,-2.2422,Normal,1.5,2.0
HESTON,2022-03-20T20:00:00+00:00,2022-03-21T20:00:00+00:00,LONG,41261.0,40982.0,40335.39,42495.15,0.022433,0.029911,641121.09,2,-4848.05,354709.64,TIME_EXIT,ADVISORY,bull,1.0,6,-0.6762,Normal,1.5,2.0
HESTON,2022-03-21T20:00:00+00:00,2022-03-22T04:00:00+00:00,LONG,40982.0,42197.9,40072.82,42194.24,0.022185,0.02958,319777.16,1,9231.69,363941.33,TRAIL_TP,ADVISORY,bull,1.0,2,2.9669,Normal,1.5,2.0
HESTON,2022-03-22T00:00:00+00:00,2022-03-23T00:00:00+00:00,LONG,42230.0,42058.7,41209.19,43591.08,0.024173,0.03223,301119.24,1,-1462.34,362478.99,TIME_EXIT,ADVISORY,bull,1.0,6,-0.4056,Normal,1.5,2.0
HESTON,2022-03-22T20:00:00+00:00,2022-03-23T20:00:00+00:00,LONG,42349.8,42867.9,41262.38,43799.7,0.025677,0.034236,282335.91,1,3228.18,365707.17,TIME_EXIT,ADVISORY,bull,1.0,6,1.2234,Normal,1.5,2.0
HESTON,2022-03-23T16:00:00+00:00,2022-03-24T12:00:00+00:00,LONG,42192.8,43967.0,41135.37,43602.7,0.025062,0.033416,291844.81,1,12038.55,377745.72,TRAIL_TP,ADVISORY,bull,1.0,5,4.205,Normal,1.5,2.0
HESTON,2022-03-24T08:00:00+00:00,2022-03-25T00:00:00+00:00,LONG,42949.5,44347.28,41901.17,44347.28,0.024409,0.032545,619038.77,2,19651.21,397396.93,TP,ADVISORY,bull,1.0,4,3.2545,Normal,1.5,2.0
HESTON,2022-03-24T20:00:00+00:00,2022-03-25T20:00:00+00:00,LONG,43973.4,44290.6,42917.65,45381.07,0.024009,0.032012,662081.71,2,4246.23,401643.16,TIME_EXIT,ADVISORY,bull,1.0,6,0.7213,Normal,1.5,2.0
HESTON,2022-03-25T16:00:00+00:00,2022-03-26T16:00:00+00:00,LONG,44428.8,44340.9,43368.32,45842.77,0.023869,0.031826,673075.3,2,-1870.1,399773.06,TIME_EXIT,ADVISORY,bull,1.0,6,-0.1978,Normal,1.5,2.0
HESTON,2022-03-26T12:00:00+00:00,2022-03-27T12:00:00+00:00,LONG,44193.6,44836.1,43320.9,45357.2,0.019747,0.02633,799546.12,2,10984.41,410757.47,TIME_EXIT,ACTIVE,bull,1.0,6,1.4538,Normal,1.5,2.0
HESTON,2022-03-27T08:00:00+00:00,2022-03-27T20:00:00+00:00,LONG,44556.5,46820.8,43779.16,45592.96,0.017446,0.023262,821514.94,2,41091.05,451848.52,TRAIL_TP,ACTIVE,bull,1.0,3,5.0819,Normal,1.5,2.0
HESTON,2022-03-27T16:00:00+00:00,2022-03-28T00:00:00+00:00,LONG,44813.6,47042.8,44045.12,45838.25,0.017148,0.022865,903697.04,2,44230.39,496078.91,TRAIL_TP,ACTIVE,bull,1.0,2,4.9744,Normal,1.5,2.0
HESTON,2022-03-27T20:00:00+00:00,2022-03-28T16:00:00+00:00,LONG,46820.8,48107.54,45855.74,48107.54,0.020612,0.027482,962712.03,2,25687.37,521766.28,TP,ACTIVE,bull,1.0,5,2.7482,Normal,1.5,2.0
HESTON,2022-03-28T12:00:00+00:00,2022-03-29T12:00:00+00:00,LONG,47410.9,47424.0,46392.43,48768.86,0.021482,0.028642,971548.73,2,-508.79,521257.49,TIME_EXIT,ACTIVE,bull,1.0,6,0.0276,Normal,1.5,2.0
HESTON,2022-03-29T08:00:00+00:00,2022-03-30T00:00:00+00:00,LONG,47873.3,46826.51,46826.51,49269.03,0.021866,0.029155,953551.92,2,-21613.14,499644.35,SL,ACTIVE,bull,1.0,4,-2.1866,Normal,1.5,2.0
HESTON,2022-03-29T20:00:00+00:00,2022-03-30T20:00:00+00:00,LONG,47418.5,47053.2,46344.38,48850.67,0.022652,0.030203,882295.49,2,-7502.82,492141.53,TIME_EXIT,ADVISORY,bull,1.0,6,-0.7704,Normal,1.5,2.0
HESTON,2022-03-30T16:00:00+00:00,2022-03-31T16:00:00+00:00,LONG,47061.2,46023.08,46023.08,48445.37,0.022059,0.029412,446204.17,1,-10199.79,481941.74,SL,ACTIVE,bull,1.0,6,-2.2059,Normal,1.5,2.0
HESTON,2022-03-31T12:00:00+00:00,2022-03-31T20:00:00+00:00,LONG,46450.0,45448.79,45448.79,47784.95,0.021555,0.028739,447183.21,1,-9996.58,471945.16,SL,ADVISORY,bull,1.0,2,-2.1555,Normal,1.5,2.0
HESTON,2022-04-01T12:00:00+00:00,2022-04-02T12:00:00+00:00,LONG,46523.5,46284.1,45328.14,48117.31,0.025694,0.034258,367362.62,1,-2184.26,469760.9,TIME_EXIT,ADVISORY,bull,1.0,6,-0.5146,Normal,1.5,2.0
HESTON,2022-04-02T08:00:00+00:00,2022-04-03T08:00:00+00:00,LONG,46534.5,46237.1,45457.12,47971.01,0.023152,0.03087,405799.97,1,-2918.09,466842.81,TIME_EXIT,ADVISORY,bull,1.0,6,-0.6391,Normal,1.5,2.0
HESTON,2022-04-03T04:00:00+00:00,2022-04-04T04:00:00+00:00,LONG,46363.7,46158.3,45285.7,47801.03,0.023251,0.031001,401569.11,1,-2100.28,464742.53,TIME_EXIT,ADVISORY,bull,1.0,6,-0.443,Normal,1.5,2.0
HESTON,2022-04-04T08:00:00+00:00,2022-04-04T16:00:00+00:00,LONG,46149.9,45122.73,45122.73,47519.45,0.022257,0.029676,417611.58,1,-9628.94,455113.59,SL,ACTIVE,bull,1.0,2,-2.2257,Normal,1.5,2.0
HESTON,2022-04-04T20:00:00+00:00,2022-04-05T16:00:00+00:00,LONG,46580.9,45471.06,45471.06,48060.68,0.023826,0.031768,382031.26,1,-9407.9,445705.69,SL,ADVISORY,bull,1.0,5,-2.3826,Normal,1.5,2.0
HESTON,2022-04-06T00:00:00+00:00,2022-04-06T12:00:00+00:00,SHORT,45200.0,43684.46,46336.66,43684.46,0.025147,0.03353,354476.89,1,11601.9,457307.59,TP,ADVISORY,bear,1.0,3,3.353,Normal,1.5,2.0
HESTON,2022-04-06T08:00:00+00:00,2022-04-06T16:00:00+00:00,SHORT,44802.5,43327.55,45908.71,43327.55,0.024691,0.032921,370427.22,1,11898.53,469206.12,TP,ADVISORY,bear,1.0,2,3.2921,Normal,1.5,2.0
HESTON,2022-04-06T12:00:00+00:00,2022-04-07T12:00:00+00:00,SHORT,44159.4,43305.0,45327.06,42602.52,0.026442,0.035256,709791.06,2,13165.27,482371.39,TIME_EXIT,ADVISORY,bear,1.0,6,1.9348,Normal,1.5,2.0
