config,entry_time,exit_time,side,size,entry_price,exit_price,pnl_pct,exit_type,holding_minutes,l1_regime,l4_volatility_bucket,exhaustion_bucket
baseline,2025-12-15 08:00:00+00:00,2025-12-15 12:00:00+00:00,1.0,1.0,89606.0,86996.6,-0.029120817802379295,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.0,1.0,86996.6,87614.27586000001,0.007100000000000106,TP,1.0,bull,low,low
baseline,2025-12-15 16:00:00+00:00,2025-12-15 20:00:00+00:00,1.0,1.0,86104.2,86715.53982,0.007100000000000106,TP,1.0,bull,low,low
baseline,2025-12-16 12:00:00+00:00,2025-12-16 16:00:00+00:00,-1.0,1.0,87936.3,87311.95227000001,0.007099999999999884,TP,1.0,bull,low,low
baseline,2025-12-17 12:00:00+00:00,2025-12-17 16:00:00+00:00,-1.0,1.0,87191.4,88353.661362,-0.013330000000000064,SL,172.0,bull,low,low
baseline,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0,1.0,85982.7,87128.849391,-0.013330000000000064,SL,1.0,bull,low,low
baseline,2025-12-18 12:00:00+00:00,2025-12-18 16:00:00+00:00,1.0,0.5,88480.8,87301.350936,-0.0066649999999999765,SL,1.0,bull,low,mid
baseline,2025-12-18 16:00:00+00:00,2025-12-18 20:00:00+00:00,-1.0,0.5,84447.0,85572.67851000001,-0.006665000000000032,SL,1.0,bear,low,mid
baseline,2025-12-19 00:00:00+00:00,2025-12-19 04:00:00+00:00,-1.0,1.0,86863.1,86246.37199,0.007100000000000106,TP,1.0,bear,low,low
baseline,2025-12-19 04:00:00+00:00,2025-12-19 08:00:00+00:00,-1.0,1.0,87909.7,87285.54113,0.007099999999999995,TP,1.0,bear,low,low
baseline,2025-12-19 08:00:00+00:00,2025-12-19 12:00:00+00:00,-1.0,1.0,88169.9,87925.6,0.002770786855831653,TIME_EXIT,240.0,bear,low,low
baseline,2025-12-19 12:00:00+00:00,2025-12-19 16:00:00+00:00,-1.0,1.0,87925.6,89097.64824800001,-0.013330000000000064,SL,196.0,bear,low,low
baseline,2025-12-19 16:00:00+00:00,2025-12-19 20:00:00+00:00,-1.0,1.0,87812.8,87189.32912000001,0.007099999999999884,TP,93.0,bear,low,low
baseline,2025-12-21 08:00:00+00:00,2025-12-21 12:00:00+00:00,-1.0,1.0,88570.6,88024.7,0.006163444754805902,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-22 00:00:00+00:00,2025-12-22 04:00:00+00:00,-1.0,1.0,88727.5,88097.53475,0.007099999999999884,TP,125.0,bull,low,low
baseline,2025-12-22 08:00:00+00:00,2025-12-22 12:00:00+00:00,-1.0,1.0,89905.2,89266.87307999999,0.007100000000000106,TP,1.0,bull,low,low
baseline,2025-12-22 12:00:00+00:00,2025-12-22 16:00:00+00:00,-1.0,1.0,89688.5,88011.1,0.018702509240315024,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-23 08:00:00+00:00,2025-12-23 12:00:00+00:00,-1.0,1.0,87813.9,87405.3,0.0046530219019994545,TIME_EXIT,240.0,bear,low,low
baseline,2025-12-25 12:00:00+00:00,2025-12-25 16:00:00+00:00,-1.0,1.0,88338.9,87711.69381,0.007099999999999995,TP,1.0,bull,low,low
baseline,2025-12-26 00:00:00+00:00,2025-12-26 04:00:00+00:00,-1.0,1.0,88796.2,88165.74698,0.007099999999999995,TP,1.0,bull,low,low
baseline,2025-12-26 04:00:00+00:00,2025-12-26 08:00:00+00:00,-1.0,1.0,88433.0,88507.5,-0.0008424456933497915,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-28 00:00:00+00:00,2025-12-28 04:00:00+00:00,1.0,1.0,87693.0,87697.7,5.359606810118045e-05,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-29 00:00:00+00:00,2025-12-29 04:00:00+00:00,-1.0,0.5,90091.6,89451.94964,0.0035499999999999976,TP,1.0,bull,low,mid
baseline,2025-12-29 04:00:00+00:00,2025-12-29 08:00:00+00:00,-1.0,0.5,89583.0,87529.0,0.011464228704106794,TIME_EXIT,240.0,bull,low,mid
baseline,2025-12-30 08:00:00+00:00,2025-12-30 12:00:00+00:00,-1.0,1.0,87875.2,88966.8,-0.0124221623393177,TIME_EXIT,240.0,bull,low,low
baseline,2025-12-30 12:00:00+00:00,2025-12-30 16:00:00+00:00,-1.0,1.0,88966.8,88335.13572,0.007099999999999995,TP,1.0,bull,low,low
baseline,2025-12-31 08:00:00+00:00,2025-12-31 12:00:00+00:00,1.0,1.0,88967.6,87909.0,-0.011898713689028395,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-01 20:00:00+00:00,2026-01-02 00:00:00+00:00,1.0,1.0,88800.0,88899.3,0.0011182432432432776,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-02 00:00:00+00:00,2026-01-02 04:00:00+00:00,-1.0,1.0,88899.3,88829.3,0.0007874077748644126,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-02 04:00:00+00:00,2026-01-02 08:00:00+00:00,-1.0,1.0,88829.3,89458.3,-0.007080996923312544,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-02 08:00:00+00:00,2026-01-02 12:00:00+00:00,1.0,1.0,89458.3,89373.1,-0.0009523990507308566,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,-1.0,1.0,89373.1,88738.55099,0.007099999999999995,TP,138.0,bull,low,low
baseline,2026-01-02 16:00:00+00:00,2026-01-02 20:00:00+00:00,-1.0,1.0,89865.0,89226.9585,0.007100000000000106,TP,3.0,bull,low,low
baseline,2026-01-03 12:00:00+00:00,2026-01-03 16:00:00+00:00,1.0,1.0,89931.8,90091.8,0.0017791259598940456,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 00:00:00+00:00,2026-01-04 04:00:00+00:00,-1.0,1.0,91192.7,91477.5,-0.0031230569990801094,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 04:00:00+00:00,2026-01-04 08:00:00+00:00,-1.0,1.0,91477.5,91262.7,0.002348118389768006,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 08:00:00+00:00,2026-01-04 12:00:00+00:00,-1.0,1.0,91262.7,91292.8,-0.0003298171103858216,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 12:00:00+00:00,2026-01-04 16:00:00+00:00,1.0,1.0,91292.8,91102.9,-0.0020801202285394282,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 16:00:00+00:00,2026-01-04 20:00:00+00:00,1.0,1.0,91102.9,91497.1,0.004326975321312654,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-04 20:00:00+00:00,2026-01-05 00:00:00+00:00,1.0,1.0,91497.1,92835.2,0.014624507224819006,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-05 00:00:00+00:00,2026-01-05 04:00:00+00:00,-1.0,1.0,92835.2,92176.07007999999,0.007100000000000106,TP,1.0,bull,low,low
baseline,2026-01-05 08:00:00+00:00,2026-01-05 12:00:00+00:00,-1.0,1.0,93093.3,92432.33757,0.007099999999999995,TP,47.0,bull,low,low
baseline,2026-01-05 12:00:00+00:00,2026-01-05 16:00:00+00:00,-1.0,1.0,93899.9,93233.21071,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-01-05 16:00:00+00:00,2026-01-05 20:00:00+00:00,-1.0,1.0,94248.6,93579.43494,0.007099999999999995,TP,48.0,bull,low,low
baseline,2026-01-06 00:00:00+00:00,2026-01-06 04:00:00+00:00,-1.0,1.0,93725.8,93207.4,0.005531027742628036,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-06 04:00:00+00:00,2026-01-06 08:00:00+00:00,-1.0,1.0,93207.4,93799.9,-0.006356791413557383,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-06 08:00:00+00:00,2026-01-06 12:00:00+00:00,-1.0,1.0,93799.9,93133.92070999999,0.007099999999999995,TP,48.0,bull,low,low
baseline,2026-01-06 12:00:00+00:00,2026-01-06 16:00:00+00:00,-1.0,1.0,93608.2,92062.2,0.01651564713347764,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,-1.0,1.0,93708.0,93042.6732,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-01-07 00:00:00+00:00,2026-01-07 04:00:00+00:00,-1.0,1.0,92778.2,92848.1,-0.0007534097449617416,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-07 04:00:00+00:00,2026-01-07 08:00:00+00:00,-1.0,1.0,92848.1,92041.9,0.008682999436714467,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-07 08:00:00+00:00,2026-01-07 12:00:00+00:00,-1.0,0.5,92041.9,91303.1,0.0040133895541051845,TIME_EXIT,240.0,bull,low,mid
baseline,2026-01-08 12:00:00+00:00,2026-01-08 16:00:00+00:00,-1.0,0.5,90730.0,90085.817,0.0035499999999999976,TP,2.0,bull,low,mid
baseline,2026-01-09 04:00:00+00:00,2026-01-09 08:00:00+00:00,1.0,1.0,90712.1,90398.1,-0.0034615007259229946,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-09 12:00:00+00:00,2026-01-09 16:00:00+00:00,-1.0,1.0,91137.7,90490.62233,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-01-11 20:00:00+00:00,2026-01-12 00:00:00+00:00,1.0,1.0,90964.4,91766.2,0.00881443729634901,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-12 00:00:00+00:00,2026-01-12 04:00:00+00:00,1.0,1.0,91766.2,92417.74002000001,0.007100000000000106,TP,193.0,bull,low,low
baseline,2026-01-12 12:00:00+00:00,2026-01-12 16:00:00+00:00,-1.0,1.0,91618.7,90968.20723,0.007099999999999995,TP,1.0,bull,low,low
baseline,2026-01-13 04:00:00+00:00,2026-01-13 08:00:00+00:00,1.0,1.0,91908.0,91962.1,0.000588632110371412,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-13 16:00:00+00:00,2026-01-13 20:00:00+00:00,-1.0,0.5,94179.5,93510.82555,0.003550000000000053,TP,1.0,bull,low,mid
baseline,2026-01-14 12:00:00+00:00,2026-01-14 16:00:00+00:00,-1.0,1.0,96691.9,96005.38751,0.007099999999999884,TP,1.0,bull,low,low
baseline,2026-01-14 16:00:00+00:00,2026-01-14 20:00:00+00:00,-1.0,1.0,97221.8,96531.52522000001,0.007099999999999884,TP,153.0,bull,low,low
baseline,2026-01-14 20:00:00+00:00,2026-01-15 00:00:00+00:00,-1.0,1.0,96907.9,95943.1,0.009955844673138037,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-15 08:00:00+00:00,2026-01-15 12:00:00+00:00,-1.0,1.0,96548.9,96717.3,-0.0017441938748137265,TIME_EXIT,240.0,bull,low,low
baseline,2026-01-15 12:00:00+00:00,2026-01-15 16:00:00+00:00,-1.0,1.0,96717.3,96030.60717,0.007099999999999995,TP,161.0,bull,low,low
baseline,2026-01-15 20:00:00+00:00,2026-01-16 00:00:00+00:00,-1.0,1.0,95567.3,95319.6,0.002591890740870517,TIME_EXIT,240.0,bear,low,low
baseline,2026-01-16 04:00:00+00:00,2026-01-16 08:00:00+00:00,-1.0,1.0,95608.4,95382.6,0.0023617171712944085,TIME_EXIT,240.0,bear,low,low
baseline,2026-01-16 08:00:00+00:00,2026-01-16 12:00:00+00:00,-1.0,1.0,95382.6,94537.5,0.008860106560316106,TIME_EXIT,240.0,bear,low,low
