entry_time,exit_time,side,entry_price,exit_price,initial_sl,sl,tp,risk_usd,pnl_usd,equity,exit_type,gate,fgi,regime,trail_count,final_sl,tp_extension_factor,holding_duration
2024-02-26T16:00:00+00:00,2024-02-27T00:00:00+00:00,LONG,54531.3,56402.87,53541.05,53541.05,56402.87,226.54,427.98,11755.05,TP,ACTIVE,72.0,bull,0,53541.05,1.5,1
2024-02-26T20:00:00+00:00,2024-02-27T04:00:00+00:00,LONG,54511.6,56385.32,53520.21,54511.6,56385.32,235.1,444.15,12199.2,TP,ACTIVE,72.0,bull,1,54511.6,1.5,1
2024-02-27T00:00:00+00:00,2024-02-28T04:00:00+00:00,LONG,55774.3,58179.4,54501.76,55774.3,58179.4,243.98,460.93,12660.13,TP,ADVISORY,79.0,bull,1,55774.3,1.5,6
2024-02-28T00:00:00+00:00,2024-02-28T08:00:00+00:00,LONG,56963.3,59391.38,55678.6,56963.3,59391.38,189.9,358.76,13018.9,TP,ADVISORY,82.0,bull,1,56963.3,1.5,1
2024-02-28T04:00:00+00:00,2024-02-28T12:00:00+00:00,LONG,58300.0,60866.62,56942.0,56942.0,60866.62,195.28,368.93,13387.83,TP,ADVISORY,82.0,bull,0,56942.0,1.5,1
2024-02-28T08:00:00+00:00,2024-02-28T16:00:00+00:00,LONG,58997.4,59466.38,57590.46,59466.38,61656.51,200.82,66.78,13454.6,TRAIL_SL,ADVISORY,82.0,bull,1,59466.38,1.5,1
2024-02-28T12:00:00+00:00,2024-02-29T16:00:00+00:00,LONG,61000.0,61000.0,59426.06,61000.0,63974.74,201.82,-0.16,13454.44,TRAIL_SL,ADVISORY,82.0,bull,1,61000.0,1.5,6
2024-03-02T08:00:00+00:00,2024-03-04T08:00:00+00:00,LONG,61900.0,65386.99,60055.03,61900.0,65386.99,269.09,508.36,13962.8,TP,ADVISORY,80.0,bull,1,61900.0,1.5,11
2024-03-04T04:00:00+00:00,2024-03-04T16:00:00+00:00,LONG,64120.6,67094.75,62546.97,64645.14,67094.75,209.44,395.68,14358.48,TP,ADVISORY,82.0,bull,2,64645.14,1.5,2
2024-03-04T12:00:00+00:00,2024-03-05T04:00:00+00:00,LONG,66505.4,66505.4,64760.43,66505.4,69803.39,215.38,-0.17,14358.31,TRAIL_SL,ADVISORY,82.0,bull,1,66505.4,1.5,3
2024-03-05T00:00:00+00:00,2024-03-05T08:00:00+00:00,LONG,68203.8,66356.36,66356.36,66356.36,71695.47,215.37,-215.55,14142.76,SL,ADVISORY,90.0,bull,0,66356.36,1.5,1
2024-03-10T00:00:00+00:00,2024-03-11T00:00:00+00:00,LONG,69208.1,67189.36,67189.36,67189.36,71685.64,282.86,-283.08,13859.68,SL,ADVISORY,79.0,bull,0,67189.36,1.25,5
2024-03-10T20:00:00+00:00,2024-03-11T08:00:00+00:00,LONG,69001.8,72249.22,67283.59,69001.8,72249.22,277.19,523.67,14383.36,TP,ADVISORY,79.0,bull,1,69001.8,1.5,2
2024-03-11T04:00:00+00:00,2024-03-12T16:00:00+00:00,LONG,71223.8,69216.47,69216.47,69216.47,75017.65,215.75,-215.92,14167.43,SL,ADVISORY,82.0,bull,0,69216.47,1.5,8
2024-03-13T00:00:00+00:00,2024-03-14T16:00:00+00:00,LONG,72135.8,70013.99,70013.99,70013.99,76146.02,212.51,-212.68,13954.75,SL,ADVISORY,81.0,bull,0,70013.99,1.5,9
2024-03-26T08:00:00+00:00,2024-03-27T12:00:00+00:00,LONG,70734.2,68636.8,68636.8,68636.8,74698.29,209.32,-209.49,13745.26,SL,ADVISORY,81.0,bull,0,68636.8,1.5,6
2024-03-28T08:00:00+00:00,2024-04-01T08:00:00+00:00,LONG,70707.7,69520.4,68737.99,68737.99,74430.45,274.91,-165.93,13579.34,TIME_EXIT,ADVISORY,80.0,bull,0,68737.99,1.5,24
2024-04-01T12:00:00+00:00,2024-04-02T00:00:00+00:00,LONG,68281.0,68281.0,66883.73,68281.0,70921.85,271.59,-0.22,13579.12,TRAIL_SL,ACTIVE,79.0,bull,1,68281.0,1.5,2
2024-04-01T20:00:00+00:00,2024-04-02T04:00:00+00:00,LONG,69700.0,68256.83,68256.83,68256.83,72427.6,271.58,-271.8,13307.32,SL,ACTIVE,79.0,bull,0,68256.83,1.5,1
2024-04-02T12:00:00+00:00,2024-04-03T12:00:00+00:00,SHORT,64928.3,66787.48,66787.48,66787.48,62585.74,266.15,-266.36,13040.96,SL,ADVISORY,79.0,neutral,0,66787.48,1.0,5
2024-04-03T08:00:00+00:00,2024-04-04T16:00:00+00:00,SHORT,66094.3,67937.91,67937.91,67937.91,63771.35,260.82,-261.03,12779.93,SL,ADVISORY,71.0,neutral,0,67937.91,1.0,7
2024-04-05T04:00:00+00:00,2024-04-06T20:00:00+00:00,SHORT,66937.4,68824.25,68824.25,68824.25,63371.26,255.6,-255.8,12524.13,SL,ADVISORY,79.0,bear,0,68824.25,1.5,9
2024-04-08T08:00:00+00:00,2024-04-09T04:00:00+00:00,LONG,72472.6,70813.42,70813.42,70813.42,75608.44,250.48,-250.68,12273.45,SL,ADVISORY,76.0,bull,0,70813.42,1.5,4
2024-04-10T16:00:00+00:00,2024-04-12T16:00:00+00:00,LONG,70121.0,68386.56,68386.56,68386.56,73399.1,245.47,-245.67,12027.78,SL,ADVISORY,78.0,bull,0,68386.56,1.5,11
2024-04-12T20:00:00+00:00,2024-04-13T16:00:00+00:00,SHORT,67136.4,64617.73,69135.34,69135.34,64617.73,240.56,302.91,12330.69,TP,ADVISORY,79.0,neutral,0,69135.34,1.0,4
2024-04-23T00:00:00+00:00,2024-04-24T12:00:00+00:00,LONG,66410.1,64750.21,64750.21,64750.21,69547.29,246.61,-246.81,12083.88,SL,ADVISORY,71.0,bull,0,64750.21,1.5,8
2024-04-24T12:00:00+00:00,2024-04-27T00:00:00+00:00,SHORT,64594.0,62720.84,66080.64,64594.0,62720.84,241.68,304.32,12388.2,TP,ADVISORY,72.0,neutral,1,64594.0,1.0,14
2024-04-26T20:00:00+00:00,2024-04-29T04:00:00+00:00,SHORT,63748.8,62005.23,65132.59,63748.8,62005.23,247.76,311.98,12700.18,TP,ACTIVE,70.0,neutral,1,63748.8,1.0,13
2024-04-29T00:00:00+00:00,2024-04-29T20:00:00+00:00,SHORT,62259.9,63478.73,63478.73,63478.73,59956.32,254.0,-254.21,12445.97,SL,ACTIVE,67.0,bear,0,63478.73,1.5,4
2024-04-29T16:00:00+00:00,2024-04-30T00:00:00+00:00,SHORT,62953.4,64182.31,64182.31,64182.31,60630.77,248.92,-249.12,12196.86,SL,ACTIVE,67.0,bear,0,64182.31,1.5,1
2024-04-29T20:00:00+00:00,2024-04-30T08:00:00+00:00,SHORT,63842.4,62213.91,65134.86,65134.86,62213.91,243.94,307.17,12504.02,TP,ACTIVE,67.0,neutral,0,65134.86,1.0,2
2024-04-30T04:00:00+00:00,2024-04-30T12:00:00+00:00,SHORT,63123.8,60582.31,64468.51,62675.56,60582.31,250.08,472.45,12976.47,TP,ACTIVE,67.0,bear,1,62675.56,1.5,1
2024-04-30T08:00:00+00:00,2024-05-01T04:00:00+00:00,SHORT,61182.3,58372.71,62668.86,61182.3,58372.71,259.53,490.3,13466.78,TP,ADVISORY,67.0,bear,1,61182.3,1.5,4
2024-05-01T00:00:00+00:00,2024-05-01T08:00:00+00:00,SHORT,60214.0,57054.9,61885.48,59656.84,57054.9,269.34,508.83,13975.61,TP,ADVISORY,54.0,bear,1,59656.84,1.5,1
2024-05-04T12:00:00+00:00,2024-05-06T08:00:00+00:00,SHORT,63590.0,65470.69,65470.69,65470.69,61220.33,279.51,-279.74,13695.87,SL,ADVISORY,67.0,neutral,0,65470.69,1.0,10
2024-05-06T04:00:00+00:00,2024-05-06T12:00:00+00:00,LONG,64509.6,62977.05,62977.05,62977.05,67406.13,273.92,-274.14,13421.73,SL,ADVISORY,71.0,bull,0,62977.05,1.5,1
2024-05-06T08:00:00+00:00,2024-05-07T20:00:00+00:00,LONG,64178.1,62570.63,62570.63,62570.63,67216.22,268.43,-268.65,13153.08,SL,ADVISORY,71.0,bull,0,62570.63,1.5,8
2024-05-09T04:00:00+00:00,2024-05-09T20:00:00+00:00,SHORT,61222.5,62685.16,62685.16,62685.16,58458.07,263.06,-263.27,12889.81,SL,ADVISORY,55.0,bear,0,62685.16,1.5,3
2024-05-10T04:00:00+00:00,2024-05-10T12:00:00+00:00,LONG,63053.9,61632.51,61632.51,61632.51,65740.33,257.8,-258.0,12631.81,SL,ADVISORY,66.0,bull,0,61632.51,1.5,1
2024-05-12T20:00:00+00:00,2024-05-13T08:00:00+00:00,SHORT,61455.8,62575.45,62575.45,62575.45,60045.04,252.64,-252.84,12378.97,SL,ACTIVE,56.0,neutral,0,62575.45,1.0,2
2024-05-13T04:00:00+00:00,2024-05-15T12:00:00+00:00,SHORT,62296.6,63544.0,63544.0,63544.0,60724.87,247.58,-247.78,12131.19,SL,ACTIVE,57.0,neutral,0,63544.0,1.0,13
2024-05-15T08:00:00+00:00,2024-05-15T16:00:00+00:00,SHORT,62447.4,63649.56,63649.56,63649.56,60932.68,242.62,-242.82,11888.38,SL,ACTIVE,64.0,neutral,0,63649.56,1.0,1
2024-05-15T16:00:00+00:00,2024-05-19T16:00:00+00:00,LONG,65959.6,65959.6,64473.84,65959.6,68767.69,237.77,-0.19,11888.19,TRAIL_SL,ADVISORY,64.0,bull,1,65959.6,1.5,23
2024-05-19T12:00:00+00:00,2024-05-20T16:00:00+00:00,LONG,66863.0,68902.35,65783.98,65783.98,68902.35,237.76,449.18,12337.37,TP,ACTIVE,72.0,bull,0,65783.98,1.5,6
2024-05-20T12:00:00+00:00,2024-05-20T20:00:00+00:00,LONG,67382.1,69494.87,66264.23,68499.97,69494.87,246.75,466.16,12803.52,TP,ACTIVE,70.0,bull,1,68499.97,1.5,1
2024-05-20T16:00:00+00:00,2024-05-21T12:00:00+00:00,LONG,69996.4,69996.4,68661.05,69996.4,72520.22,256.07,-0.2,12803.32,TRAIL_SL,ACTIVE,70.0,bull,1,69996.4,1.5,4
2024-05-21T08:00:00+00:00,2024-05-21T16:00:00+00:00,LONG,71163.0,69679.43,69679.43,69679.43,73966.95,256.07,-256.27,12547.05,SL,ACTIVE,76.0,bull,0,69679.43,1.5,1
2024-05-21T12:00:00+00:00,2024-05-23T12:00:00+00:00,LONG,69874.9,68308.13,68308.13,68308.13,72836.1,250.94,-251.14,12295.91,SL,ACTIVE,76.0,bull,0,68308.13,1.5,11
2024-05-23T08:00:00+00:00,2024-05-23T16:00:00+00:00,LONG,70019.5,68607.71,68607.71,68607.71,72687.78,245.92,-246.11,12049.79,SL,ACTIVE,76.0,bull,0,68607.71,1.5,1
2024-05-24T16:00:00+00:00,2024-05-27T16:00:00+00:00,LONG,69127.4,69127.4,67424.08,69127.4,72346.67,241.0,-0.19,12049.6,TRAIL_SL,ADVISORY,74.0,bull,1,69127.4,1.5,17
2024-05-27T12:00:00+00:00,2024-05-28T00:00:00+00:00,LONG,70421.5,69135.31,69135.31,69135.31,72852.41,240.99,-241.18,11808.41,SL,ACTIVE,74.0,bull,0,69135.31,1.5,2
2024-05-28T00:00:00+00:00,2024-05-30T16:00:00+00:00,SHORT,68070.0,69525.82,69525.82,69525.82,66235.67,236.17,-236.36,11572.06,SL,ACTIVE,72.0,neutral,0,69525.82,1.0,15
2024-05-31T12:00:00+00:00,2024-06-03T00:00:00+00:00,SHORT,67252.7,68610.54,68610.54,68610.54,64686.39,231.44,-231.63,11340.43,SL,ACTIVE,73.0,bear,0,68610.54,1.5,14
2024-06-02T20:00:00+00:00,2024-06-03T04:00:00+00:00,SHORT,67805.9,68775.39,68775.39,68775.39,66584.34,226.81,-226.99,11113.44,SL,ACTIVE,73.0,neutral,0,68775.39,1.0,1
2024-06-03T00:00:00+00:00,2024-06-03T12:00:00+00:00,SHORT,68435.9,69465.29,69465.29,69465.29,67138.87,222.27,-222.45,10890.99,SL,ACTIVE,73.0,neutral,0,69465.29,1.0,2
2024-06-03T12:00:00+00:00,2024-06-07T12:00:00+00:00,LONG,69650.0,71833.28,68494.83,70035.06,71833.28,217.82,411.51,11302.5,TP,ACTIVE,73.0,bull,2,70035.06,1.5,23
2024-06-07T08:00:00+00:00,2024-06-07T16:00:00+00:00,LONG,71750.0,70699.79,70699.79,70699.79,73734.9,226.05,-226.23,11076.27,SL,ACTIVE,77.0,bull,0,70699.79,1.5,1
2024-06-07T12:00:00+00:00,2024-06-07T20:00:00+00:00,LONG,71150.0,70016.66,70016.66,70016.66,73292.01,221.53,-221.7,10854.57,SL,ACTIVE,77.0,bull,0,70016.66,1.5,1
2024-06-07T16:00:00+00:00,2024-06-11T00:00:00+00:00,LONG,69287.2,67929.49,67929.49,67929.49,71853.28,217.09,-217.26,10637.3,SL,ACTIVE,77.0,bull,0,67929.49,1.5,19
2024-06-10T20:00:00+00:00,2024-06-11T04:00:00+00:00,LONG,69558.7,68748.63,68748.63,68748.63,71089.73,212.75,-212.92,10424.38,SL,ACTIVE,72.0,bull,0,68748.63,1.5,1
2024-06-11T00:00:00+00:00,2024-06-11T08:00:00+00:00,SHORT,68472.3,66702.71,69408.59,68472.3,66702.71,208.49,393.87,10818.26,TP,ACTIVE,74.0,bear,1,68472.3,1.5,1
2024-06-11T04:00:00+00:00,2024-06-11T12:00:00+00:00,SHORT,67582.0,66328.28,68577.02,68577.02,66328.28,216.37,272.45,11090.71,TP,ACTIVE,74.0,neutral,0,68577.02,1.0,1
2024-06-11T08:00:00+00:00,2024-06-12T08:00:00+00:00,SHORT,66919.6,67950.83,67950.83,67950.83,65620.26,221.81,-221.99,10868.71,SL,ACTIVE,74.0,neutral,0,67950.83,1.0,5
2024-06-12T04:00:00+00:00,2024-06-12T12:00:00+00:00,SHORT,67449.4,68539.56,68539.56,68539.56,65389.0,217.37,-217.55,10651.17,SL,ACTIVE,72.0,bear,0,68539.56,1.5,1
2024-06-12T08:00:00+00:00,2024-06-12T16:00:00+00:00,SHORT,67789.9,68879.19,68879.19,68879.19,66417.39,213.02,-213.19,10437.97,SL,ACTIVE,72.0,neutral,0,68879.19,1.0,1
2024-06-12T20:00:00+00:00,2024-06-13T12:00:00+00:00,SHORT,68270.3,66399.92,69754.73,69754.73,66399.92,208.76,262.87,10700.84,TP,ACTIVE,72.0,neutral,0,69754.73,1.0,3
2024-06-13T08:00:00+00:00,2024-06-17T16:00:00+00:00,SHORT,67744.6,67261.44,69194.09,67261.44,65005.07,214.02,71.17,10772.01,TRAIL_SL,ACTIVE,70.0,bear,2,67261.44,1.5,25
2024-06-17T12:00:00+00:00,2024-06-17T20:00:00+00:00,SHORT,65341.9,66310.47,66310.47,66310.47,63511.31,215.44,-215.61,10556.4,SL,ACTIVE,71.0,bear,0,66310.47,1.5,1
2024-06-17T16:00:00+00:00,2024-06-18T12:00:00+00:00,SHORT,66661.4,64526.07,67791.21,66661.4,64526.07,211.13,398.86,10955.26,TP,ACTIVE,71.0,bear,1,66661.4,1.5,4
2024-06-18T08:00:00+00:00,2024-06-19T00:00:00+00:00,SHORT,65339.2,65339.2,66537.25,65339.2,63074.88,219.11,-0.18,10955.09,TRAIL_SL,ACTIVE,74.0,bear,1,65339.2,1.5,3
2024-06-18T20:00:00+00:00,2024-06-20T08:00:00+00:00,SHORT,65150.0,66426.44,66426.44,66426.44,62737.53,219.1,-219.28,10735.81,SL,ACTIVE,74.0,bear,0,66426.44,1.5,8
2024-06-20T04:00:00+00:00,2024-06-21T08:00:00+00:00,SHORT,65831.4,63701.76,66958.2,65455.8,63701.76,214.72,405.64,11141.45,TP,ACTIVE,60.0,bear,2,65455.8,1.5,6
2024-06-21T04:00:00+00:00,2024-06-24T08:00:00+00:00,SHORT,64179.4,62016.65,65323.71,63797.96,62016.65,222.83,420.97,11562.42,TP,ACTIVE,63.0,bear,2,63797.96,1.5,18
2024-06-24T04:00:00+00:00,2024-06-24T12:00:00+00:00,SHORT,62433.6,60881.48,63254.83,62159.86,60881.48,231.25,436.87,11999.29,TP,ACTIVE,51.0,bear,1,62159.86,1.5,1
2024-06-24T08:00:00+00:00,2024-06-24T16:00:00+00:00,SHORT,61257.3,59318.85,62282.94,62282.94,59318.85,239.99,453.38,12452.67,TP,ACTIVE,51.0,bear,0,62282.94,1.5,1
2024-06-24T12:00:00+00:00,2024-06-24T20:00:00+00:00,SHORT,60823.2,58815.24,61885.61,60469.06,58815.24,249.05,470.51,12923.19,TP,ACTIVE,51.0,bear,1,60469.06,1.5,1
2024-06-24T16:00:00+00:00,2024-06-25T00:00:00+00:00,SHORT,59294.7,60497.4,60497.4,60497.4,57021.6,258.46,-258.67,12664.52,SL,ACTIVE,51.0,bear,0,60497.4,1.5,1
2024-06-24T20:00:00+00:00,2024-06-25T12:00:00+00:00,SHORT,60273.6,61627.58,61627.58,61627.58,57714.57,253.29,-253.49,12411.02,SL,ACTIVE,51.0,bear,0,61627.58,1.5,3
2024-06-25T08:00:00+00:00,2024-06-29T08:00:00+00:00,SHORT,61170.7,61170.7,62558.33,61170.7,58548.09,248.22,-0.2,12410.82,TRAIL_SL,ADVISORY,30.0,bear,1,61170.7,1.5,23
2024-06-29T04:00:00+00:00,2024-06-30T20:00:00+00:00,SHORT,61049.8,62161.37,62161.37,62161.37,58948.94,248.22,-248.42,12162.41,SL,ACTIVE,30.0,bear,0,62161.37,1.5,9
2024-07-01T00:00:00+00:00,2024-07-01T16:00:00+00:00,SHORT,63416.4,63416.4,64444.13,63416.4,62121.46,243.25,-0.19,12162.21,TRAIL_SL,ACTIVE,53.0,neutral,1,63416.4,1.0,3
2024-07-01T12:00:00+00:00,2024-07-02T12:00:00+00:00,SHORT,63119.9,61871.13,64110.99,64110.99,61871.13,243.24,306.29,12468.51,TP,ACTIVE,53.0,neutral,0,64110.99,1.0,5
2024-07-02T12:00:00+00:00,2024-07-03T08:00:00+00:00,SHORT,61945.0,59964.18,62993.05,61945.0,59964.18,249.37,471.11,12939.62,TP,ACTIVE,51.0,bear,1,61945.0,1.5,4
2024-07-03T04:00:00+00:00,2024-07-03T20:00:00+00:00,SHORT,60859.9,59520.39,61923.0,60859.9,59520.39,258.79,325.87,13265.49,TP,ACTIVE,50.0,neutral,1,60859.9,1.0,3
2024-07-03T16:00:00+00:00,2024-07-04T08:00:00+00:00,SHORT,59661.2,57414.01,60850.19,59661.2,57414.01,265.31,501.22,13766.71,TP,ACTIVE,50.0,bear,1,59661.2,1.5,3
2024-07-04T04:00:00+00:00,2024-07-05T00:00:00+00:00,SHORT,58214.0,55474.36,59663.54,58214.0,55474.36,275.33,520.16,14286.87,TP,ADVISORY,44.0,bear,1,58214.0,1.5,4
2024-07-04T20:00:00+00:00,2024-07-05T04:00:00+00:00,SHORT,57045.9,53849.48,58737.13,57045.9,53849.48,285.74,539.82,14826.69,TP,ADVISORY,44.0,bear,1,57045.9,1.5,1
2024-07-06T12:00:00+00:00,2024-07-08T08:00:00+00:00,SHORT,57285.4,57285.4,59003.03,57285.4,54039.08,296.53,-0.24,14826.45,TRAIL_SL,ADVISORY,26.0,bear,1,57285.4,1.5,10
2024-07-08T04:00:00+00:00,2024-07-08T12:00:00+00:00,SHORT,55828.4,57449.63,57449.63,57449.63,52764.27,296.53,-296.77,14529.69,SL,ADVISORY,28.0,bear,0,57449.63,1.5,1
2024-07-10T16:00:00+00:00,2024-07-11T12:00:00+00:00,SHORT,57374.1,58974.33,58974.33,58974.33,54349.66,290.59,-290.83,14238.86,SL,ADVISORY,28.0,bear,0,58974.33,1.5,4
2024-07-11T12:00:00+00:00,2024-07-13T20:00:00+00:00,SHORT,57382.8,59095.91,59095.91,59095.91,54145.02,284.78,-285.01,13953.85,SL,ADVISORY,29.0,bear,0,59095.91,1.5,13
2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,LONG,59435.0,61965.13,58096.31,59435.0,61965.13,279.08,527.23,14481.09,TP,ADVISORY,33.0,bull,1,59435.0,1.5,5
2024-07-14T20:00:00+00:00,2024-07-15T12:00:00+00:00,LONG,60766.0,63242.61,59455.62,61202.79,63242.61,289.62,547.15,15028.24,TP,ACTIVE,33.0,bull,1,61202.79,1.5,3
2024-07-15T08:00:00+00:00,2024-07-16T04:00:00+00:00,LONG,62431.9,62905.13,61012.2,62905.13,65115.13,300.56,99.95,15128.19,TRAIL_SL,ADVISORY,52.0,bull,1,62905.13,1.5,4
2024-07-16T00:00:00+00:00,2024-07-16T08:00:00+00:00,LONG,64725.1,63283.5,63283.5,63283.5,67449.72,302.56,-302.81,14825.38,SL,ACTIVE,65.0,bull,0,63283.5,1.5,1
2024-07-16T04:00:00+00:00,2024-07-17T00:00:00+00:00,LONG,62881.8,65880.88,61294.99,63410.74,65880.88,296.51,560.16,15385.54,TP,ADVISORY,65.0,bull,2,63410.74,1.5,4
2024-07-16T20:00:00+00:00,2024-07-18T16:00:00+00:00,LONG,65010.0,63273.43,63273.43,63273.43,68292.12,307.71,-307.96,15077.59,SL,ADVISORY,65.0,bull,0,63273.43,1.5,10
2024-07-18T20:00:00+00:00,2024-07-19T16:00:00+00:00,LONG,63959.9,66834.35,62439.02,63959.9,66834.35,301.55,569.69,15647.28,TP,ADVISORY,61.0,bull,1,63959.9,1.5,4
2024-07-19T12:00:00+00:00,2024-07-21T16:00:00+00:00,LONG,65791.5,65791.5,64206.11,65791.5,68787.89,312.95,-0.25,15647.03,TRAIL_SL,ADVISORY,60.0,bull,1,65791.5,1.5,12
2024-07-21T12:00:00+00:00,2024-07-22T04:00:00+00:00,LONG,67130.9,67130.9,65889.29,67130.9,69477.55,312.94,-0.25,15646.78,TRAIL_SL,ACTIVE,74.0,bull,1,67130.9,1.5,3
2024-07-22T00:00:00+00:00,2024-07-23T04:00:00+00:00,LONG,67847.3,66479.26,66479.26,66479.26,70432.9,312.94,-313.19,15333.59,SL,ACTIVE,70.0,bull,0,66479.26,1.5,6
2024-07-23T00:00:00+00:00,2024-07-23T12:00:00+00:00,LONG,67437.3,66029.37,66029.37,66029.37,70098.28,306.67,-306.92,15026.67,SL,ACTIVE,71.0,bull,0,66029.37,1.5,2
2024-07-23T08:00:00+00:00,2024-07-24T20:00:00+00:00,LONG,66641.0,65222.54,65222.54,65222.54,69321.88,300.53,-300.77,14725.9,SL,ACTIVE,71.0,bull,0,65222.54,1.5,8
2024-07-25T00:00:00+00:00,2024-07-25T20:00:00+00:00,SHORT,64074.0,65561.81,65561.81,65561.81,62199.37,294.52,-294.75,14431.15,SL,ADVISORY,68.0,neutral,0,65561.81,1.0,4
2024-07-25T16:00:00+00:00,2024-07-26T00:00:00+00:00,SHORT,64669.5,66122.18,66122.18,66122.18,62839.13,288.62,-288.85,14142.29,SL,ACTIVE,68.0,neutral,0,66122.18,1.0,1
2024-07-26T20:00:00+00:00,2024-07-29T12:00:00+00:00,LONG,67882.5,67882.5,66409.76,67882.5,70665.98,282.85,-0.23,14142.07,TRAIL_SL,ACTIVE,68.0,bull,1,67882.5,1.5,15
2024-07-29T08:00:00+00:00,2024-07-29T16:00:00+00:00,LONG,69549.9,68151.2,68151.2,68151.2,72193.43,282.84,-283.07,13859.0,SL,ACTIVE,74.0,bull,0,68151.2,1.5,1
2024-07-29T12:00:00+00:00,2024-07-30T00:00:00+00:00,LONG,68067.2,66507.95,66507.95,66507.95,71014.19,277.18,-277.4,13581.6,SL,ADVISORY,74.0,bull,0,66507.95,1.5,2
2024-07-31T08:00:00+00:00,2024-08-01T00:00:00+00:00,SHORT,66062.6,64218.31,67526.32,66062.6,64218.31,271.63,342.04,13923.64,TP,ACTIVE,61.0,neutral,1,66062.6,1.0,3
2024-07-31T20:00:00+00:00,2024-08-01T20:00:00+00:00,SHORT,64601.8,64601.8,66143.54,64601.8,61687.91,278.47,-0.22,13923.41,TRAIL_SL,ADVISORY,61.0,bear,1,64601.8,1.5,5
2024-08-01T16:00:00+00:00,2024-08-02T00:00:00+00:00,SHORT,63403.0,65026.69,65026.69,65026.69,61357.15,278.47,-278.69,13644.72,SL,ADVISORY,52.0,neutral,0,65026.69,1.0,1
2024-08-01T20:00:00+00:00,2024-08-02T12:00:00+00:00,SHORT,65328.9,65328.9,67087.11,65328.9,63113.55,272.89,-0.22,13644.5,TRAIL_SL,ADVISORY,52.0,neutral,1,65328.9,1.0,3
2024-08-02T08:00:00+00:00,2024-08-02T20:00:00+00:00,SHORT,64640.0,61293.1,66410.85,64640.0,61293.1,272.89,515.54,14160.05,TP,ADVISORY,57.0,bear,1,64640.0,1.5,2
2024-08-04T04:00:00+00:00,2024-08-05T00:00:00+00:00,SHORT,60346.0,56988.22,62122.6,60346.0,56988.22,283.2,535.02,14695.07,TP,ADVISORY,34.0,bear,1,60346.0,1.5,4
2024-08-12T00:00:00+00:00,2024-08-12T12:00:00+00:00,SHORT,58488.6,60175.83,60175.83,60175.83,55299.73,293.9,-294.14,14400.94,SL,ADVISORY,25.0,bear,0,60175.83,1.5,2
2024-08-12T08:00:00+00:00,2024-08-14T12:00:00+00:00,SHORT,59809.2,61596.03,61596.03,61596.03,56432.09,288.02,-288.25,14112.69,SL,ADVISORY,25.0,bear,0,61596.03,1.5,12
2024-08-18T16:00:00+00:00,2024-08-20T00:00:00+00:00,SHORT,59671.9,59671.9,61006.62,59671.9,57149.28,282.25,-0.23,14112.46,TRAIL_SL,ACTIVE,31.0,bear,1,59671.9,1.5,7
2024-08-19T20:00:00+00:00,2024-08-20T04:00:00+00:00,SHORT,59398.5,60698.98,60698.98,60698.98,56940.6,282.25,-282.48,13829.99,SL,ACTIVE,28.0,bear,0,60698.98,1.5,1
2024-08-20T08:00:00+00:00,2024-08-20T16:00:00+00:00,LONG,60494.9,59164.7,59164.7,59164.7,63008.98,276.6,-276.82,13553.16,SL,ACTIVE,30.0,bull,0,59164.7,1.5,1
2024-08-21T04:00:00+00:00,2024-08-22T00:00:00+00:00,LONG,59689.2,59689.2,58284.5,59689.2,62344.08,271.06,-0.22,13552.95,TRAIL_SL,ADVISORY,26.0,bull,1,59689.2,1.5,4
2024-08-21T20:00:00+00:00,2024-08-23T20:00:00+00:00,LONG,61120.0,64085.15,59551.14,61642.95,64085.15,271.06,512.08,14065.03,TP,ADVISORY,26.0,bull,1,61642.95,1.5,11
2024-08-23T16:00:00+00:00,2024-08-27T12:00:00+00:00,LONG,63577.2,61971.06,61971.06,61971.06,66612.8,281.3,-281.53,13783.51,SL,ADVISORY,34.0,bull,0,61971.06,1.5,22
2024-08-27T08:00:00+00:00,2024-08-27T20:00:00+00:00,LONG,62392.5,61265.54,61265.54,61265.54,64522.45,275.67,-275.89,13507.62,SL,ACTIVE,48.0,bull,0,61265.54,1.5,2
2024-08-27T16:00:00+00:00,2024-08-28T00:00:00+00:00,LONG,62071.8,60921.79,60921.79,60921.79,64245.33,270.15,-270.37,13237.25,SL,ACTIVE,48.0,bull,0,60921.79,1.5,1
2024-08-28T04:00:00+00:00,2024-08-28T12:00:00+00:00,SHORT,58579.0,60082.55,60082.55,60082.55,55737.3,264.74,-264.96,12972.29,SL,ADVISORY,30.0,bear,0,60082.55,1.5,1
2024-08-28T08:00:00+00:00,2024-09-01T16:00:00+00:00,SHORT,59900.1,58480.8,61477.09,59900.1,56919.6,259.45,233.3,13205.59,TIME_EXIT,ADVISORY,30.0,bear,1,59900.1,1.5,26
2024-09-01T20:00:00+00:00,2024-09-02T08:00:00+00:00,SHORT,57268.1,58631.47,58631.47,58631.47,54691.34,264.11,-264.32,12941.26,SL,ADVISORY,26.0,bear,0,58631.47,1.5,2
2024-09-03T04:00:00+00:00,2024-09-04T00:00:00+00:00,SHORT,59078.0,56749.17,60310.18,59078.0,56749.17,258.83,488.97,13430.24,TP,ACTIVE,26.0,bear,1,59078.0,1.5,4
