date,pnl,n_trades
2025-05-12,-884.8160910498796,1
2025-05-18,-552.6153703270895,3
2025-05-19,-1694.9543398681308,2
2025-05-21,2330.9411923150346,2
2025-05-23,-868.7743757575354,1
2025-05-29,927.3606266201022,1
2025-05-30,1216.256890273983,1
2025-06-05,2535.5734349474023,2
2025-06-06,-1871.1713537111914,2
2025-06-07,-907.5903081285485,1
2025-06-09,-566.839097192064,3
2025-06-12,-2581.859345402106,3
2025-06-16,-1636.2580499441633,2
2025-06-17,1109.5850212628568,1
2025-06-20,1140.6356484978764,1
2025-06-21,1172.5551964854396,1
2025-06-22,640.5292493214707,4
2025-06-23,-1732.4452253175068,2
2025-06-29,1174.8118044316207,1
2025-07-01,-1710.3454546091011,2
2025-07-02,307.02682355516936,2
2025-07-04,-835.7289902879746,1
2025-07-06,-2408.151866862003,3
2025-07-07,-1526.1706198899594,2
2025-07-09,2098.8258389776147,2
2025-07-10,3373.668949779606,3
2025-07-11,1188.0744430305117,1
2025-07-13,1221.3215182442866,1
2025-07-14,332.3533468587507,2
2025-07-15,-904.6679497669091,1
2025-07-17,1239.4833277630478,1
2025-07-18,-911.3696143728797,1
2025-07-21,-1768.3784374975098,2
2025-07-22,-857.731777366642,1
2025-07-24,-840.5634181108712,1
2025-07-25,304.86366243808413,2
2025-07-27,-829.8408518013247,1
2025-07-28,-813.2307573116694,1
2025-07-30,1114.205455793628,1
2025-07-31,2322.823227046548,2
2025-08-01,2454.646010172922,2
2025-08-04,-914.8808911286693,1
2025-08-07,-1775.1915526212756,2
2025-08-10,2441.285300096378,2
2025-08-11,-1478.183521264927,4
2025-08-13,2495.9423895559767,2
2025-08-14,-2735.3295813349987,3
2025-08-17,-875.5222722690119,1
2025-08-18,317.5428774546541,2
2025-08-19,2450.690955269969,2
2025-08-22,-1808.530823480331,2
2025-08-24,-877.207233900309,1
2025-08-25,1201.8594686511333,1
2025-08-28,-883.7054730310816,1
2025-08-29,2455.407363247908,2
2025-09-01,-915.1646580656618,1
2025-09-02,-1775.7421605466861,2
2025-09-05,-861.3034671843171,1
2025-09-10,2393.1625862420597,2
2025-09-11,1247.0400188933565,1
2025-09-17,1281.9371867820832,1
2025-09-21,-942.5851670601764,1
2025-09-22,2619.0067056497796,2
2025-09-24,-976.1404205765859,1
2025-09-25,4125.548122518423,3
2025-09-28,-2057.5577241110923,2
2025-09-29,369.3554484053674,2
2025-10-01,1788.1184673382572,3
2025-10-02,1455.6529771906582,1
2025-10-03,3034.650861164127,2
2025-10-05,1581.3096398031785,1
2025-10-06,1625.5610087634261,1
2025-10-07,-2366.5670297494516,2
2025-10-09,-1147.876326493124,1
2025-10-10,-2154.432981668115,4
2025-10-12,-1081.7773033809688,1
2025-10-14,1482.1404165347665,1
2025-10-16,1523.616633951071,1
2025-10-17,1566.2535218355602,1
2025-10-19,-1151.6378124920802,1
2025-10-20,1229.2991059972537,1
2025-10-21,-2283.3022651904075,2
2025-10-23,-1107.4897028028288,1
2025-10-26,401.67506654970884,2
2025-10-27,1528.609386658065,1
2025-10-28,-1123.9587625269342,1
2025-10-29,-2180.876352408003,2
2025-10-30,1881.351584818531,3
2025-10-31,-1095.4663161881242,1
2025-11-03,1500.89569923532,1
2025-11-04,6435.512404006558,4
2025-11-05,-1232.3946069977922,1
2025-11-09,-2391.2801295254217,2
2025-11-10,-1159.8631334715435,1
2025-11-11,1589.1256198425056,1
2025-11-12,3312.9059647582344,2
2025-11-13,3500.917036554547,2
2025-11-14,1824.273734056908,1
2025-11-17,3803.1274931606185,2
2025-11-19,524.6054078274872,2
2025-11-20,4048.731114216709,2
2025-11-26,-2987.832880477652,2
2025-11-28,-1449.2142364466029,1
2025-11-30,-1420.2067642898878,1
2025-12-01,93.85540017737867,2
2025-12-02,-4097.847495329928,3
2025-12-05,-2597.0182936641913,2
2025-12-09,-2494.094927406237,2
2025-12-10,-2395.2505541025143,2
2025-12-11,-2300.323517715862,2
2025-12-12,-2209.1585688576815,2
2025-12-15,3038.086978146412,2
2025-12-17,-1132.3374981051486,1
2025-12-18,-707.2058387954207,3
2025-12-19,-2169.1065250988404,2
2025-12-22,-3093.546078595222,3
2025-12-28,-990.1799441582066,1
2025-12-29,-2853.202065220029,3
2025-12-30,-1808.221991506856,2
2026-01-02,-877.0574384764907,1
2026-01-03,1201.6542343102444,1
2026-01-04,1235.281326403185,1
2026-01-05,2575.2343447846406,2
2026-01-06,-1900.439825026867,2
2026-01-08,-921.7866460786565,1
2026-01-13,3895.827984303828,3
2026-01-14,2782.309808974042,2
2026-01-16,-1037.0057706409962,1
2026-01-18,-2012.156885023965,2
2026-01-19,-975.9737309252063,1
2026-01-20,710.5733720891578,4
2026-01-21,1357.0638879875812,1
2026-01-25,1774.6666174613986,3
2026-01-26,-2046.0089328377026,2
2026-01-27,-992.393280340131,1
2026-01-28,-1925.5929216802858,2
2026-01-29,4028.015618176275,3
2026-01-30,1418.5097836572331,1
2026-01-31,2957.2171417208187,2
2026-02-18,1540.9601259370174,1
2026-02-22,1584.0823541012353,1
2026-02-23,2071.5443819685806,3
2026-02-24,-1206.2110619022026,1
2026-02-25,-2340.4748186679317,2
2026-02-27,1587.1309550015467,1
2026-02-28,866.9986728378472,4
2026-03-02,-1184.342455947544,1
