date,pnl,n_trades
2025-06-12,-211.95,1
2025-06-13,-211.95,1
2025-06-14,94.5,1
2025-06-15,94.5,1
2025-06-16,30.77000000000001,2
2025-06-17,185.98,1
2025-06-18,94.5,1
2025-06-19,-211.95,1
2025-06-20,56.35000000000002,2
2025-06-21,141.45,1
2025-06-22,250.66000000000003,2
2025-06-23,-211.95,1
2025-06-25,94.5,1
2025-06-26,-42.93,1
2025-06-27,94.5,1
2025-06-28,40.82,1
2025-06-29,133.34,1
2025-06-30,96.62,1
2025-07-01,22.86,2
2025-07-02,-48.639999999999986,2
2025-07-03,94.5,1
2025-07-04,-211.95,1
2025-07-05,-104.5,1
2025-07-06,-211.95,1
2025-07-07,-211.95,1
2025-07-08,94.5,1
2025-07-09,94.5,1
2025-07-10,193.06,1
2025-07-11,330.90999999999997,3
2025-07-12,-26.13,1
2025-07-13,102.57,1
2025-07-14,4.3700000000000045,2
2025-07-15,-211.95,1
2025-07-16,189.0,2
2025-07-17,189.0,2
2025-07-18,-211.95,1
2025-07-19,94.5,1
2025-07-20,94.5,1
2025-07-21,267.62,2
2025-07-22,-22.94999999999999,3
2025-07-23,189.0,2
2025-07-24,94.5,1
2025-07-25,451.46,2
2025-07-26,-211.95,1
2025-07-27,-71.65,1
2025-07-28,-211.95,1
2025-07-29,94.5,1
2025-07-30,119.28,1
2025-07-31,122.0,1
2025-08-01,440.66999999999996,3
2025-08-02,129.64,1
2025-08-03,-211.95,1
2025-08-04,-211.95,1
2025-08-05,332.13,2
2025-08-06,-211.95,1
2025-08-07,-22.94999999999999,3
2025-08-08,94.5,1
2025-08-10,109.65,1
2025-08-11,-211.95,1
2025-08-12,95.45,1
2025-08-13,319.82,2
2025-08-14,-117.44999999999999,2
2025-08-15,118.08,1
2025-08-16,-104.68,1
2025-08-17,-15.08,1
2025-08-18,-211.95,1
2025-08-19,122.19,1
2025-08-20,-162.96,1
2025-08-21,229.62,2
2025-08-22,-211.95,1
2025-08-23,129.86,1
2025-08-24,-117.44999999999999,2
2025-08-25,-38.16,2
2025-08-26,189.0,2
2025-08-27,-111.75999999999999,2
2025-08-29,-183.01999999999998,2
2025-08-30,94.5,1
2025-08-31,-38.32,1
2025-09-01,283.5,3
2025-09-02,94.5,1
2025-09-03,-211.95,1
2025-09-04,-268.99,3
2025-09-05,-3.780000000000001,2
2025-09-06,-211.95,1
2025-09-07,94.5,1
2025-09-08,125.44,1
2025-09-09,-423.9,2
2025-09-10,350.68,2
2025-09-11,268.0,2
2025-09-12,173.36,1
2025-09-13,-26.96,1
2025-09-15,-42.93,1
2025-09-16,179.81,2
2025-09-17,-211.95,1
2025-09-18,227.95,2
2025-09-19,-211.95,1
2025-09-20,95.84,1
2025-09-21,-71.18,1
2025-09-22,96.9,1
2025-09-23,273.08000000000004,2
2025-09-24,94.5,1
2025-09-25,189.0,2
2025-09-26,16.07,1
2025-09-27,-10.47,1
2025-09-28,-211.95,1
2025-09-29,-211.95,1
2025-09-30,145.76,1
2025-10-01,-72.36999999999998,2
2025-10-02,136.88,1
2025-10-03,168.14,1
2025-10-04,-96.45,1
2025-10-05,42.040000000000006,3
2025-10-06,127.75,1
2025-10-07,-423.9,2
2025-10-08,280.48,2
2025-10-09,-117.44999999999999,2
2025-10-10,-211.95,1
2025-10-16,94.5,1
2025-10-17,475.09,1
2025-10-19,94.5,1
2025-10-21,-211.95,1
2025-10-22,189.0,2
2025-10-23,-211.95,1
2025-10-24,94.5,1
2025-10-25,106.58,1
2025-10-26,318.48,2
2025-10-27,94.5,1
2025-10-28,-117.44999999999999,2
2025-10-29,-329.4,3
2025-10-30,355.43,2
2025-10-31,-211.95,1
2025-11-01,-72.95,1
2025-11-02,-73.02,1
2025-11-03,458.04,3
2025-11-04,544.78,2
2025-11-09,-117.44999999999999,2
2025-11-10,124.1,1
2025-11-11,-34.92999999999998,2
2025-11-12,-94.76999999999998,2
2025-11-13,310.2,2
2025-11-27,94.5,1
2025-11-29,-94.85,1
2025-11-30,94.5,1
2025-12-01,28.680000000000007,2
2025-12-02,94.5,1
2025-12-05,-211.95,1
2025-12-07,-211.95,1
2025-12-08,-22.94999999999999,3
2025-12-09,159.98000000000002,2
2025-12-10,227.9,2
2025-12-11,-211.95,1
2025-12-12,-211.95,1
2025-12-14,245.62,3
2025-12-15,459.57,2
2025-12-16,189.0,2
2025-12-17,-117.44999999999999,2
2025-12-18,-211.95,1
2025-12-21,-67.58,1
2025-12-22,-305.04999999999995,3
2025-12-23,189.0,2
2025-12-24,-117.44999999999999,2
2025-12-25,95.41,1
2025-12-26,274.53,1
2025-12-27,-23.78,1
2025-12-28,-27.56,1
2025-12-29,-211.95,1
2025-12-30,-117.44999999999999,2
2025-12-31,94.5,1
2026-01-01,-155.94,1
2026-01-02,193.7,2
2026-01-03,95.46,1
2026-01-05,474.48,2
2026-01-06,-211.95,1
2026-01-07,-423.9,2
2026-01-08,-211.95,1
2026-01-09,-211.95,1
2026-01-10,-96.76,1
2026-01-11,94.5,1
2026-01-12,-91.72999999999999,2
2026-01-13,206.41,2
2026-01-14,289.58000000000004,2
2026-01-15,-117.44999999999999,2
2026-01-16,-211.95,1
2026-01-17,34.96,1
2026-01-18,-211.95,1
2026-01-19,94.5,1
2026-01-20,88.54000000000002,3
2026-01-21,189.7,2
2026-01-22,189.0,2
2026-01-23,-104.64999999999999,2
2026-01-24,51.31,1
2026-01-25,412.78,2
2026-01-26,-117.44999999999999,2
2026-01-27,94.5,1
2026-01-28,-211.95,1
2026-01-29,784.0500000000001,2
2026-02-18,-211.95,1
2026-02-20,-211.95,1
2026-02-22,94.5,1
2026-02-23,907.83,2
2026-02-26,120.25,1
