entry_time,exit_time,side,entry,exit,exit_type,size_usd,net_pnl,equity
2024-03-12 12:00:00,2024-03-14 12:00:00,LONG,71779.2,69757.26209748616,SL,145302.8617609915,-4209.257585459416,200441.50721707108
2024-03-14 12:00:00,2024-03-14 20:00:00,LONG,70904.5,68907.05849220007,SL,142304.09043743895,-4122.673416691361,196318.8338003797
2024-03-14 20:00:00,2024-03-15 00:00:00,LONG,71455.5,69183.53818970312,SL,61744.26156745106,-2012.5837472577584,194306.25005312194
2024-03-15 00:00:00,2024-03-17 00:00:00,SHORT,68266.0,64618.82347296576,TP,48492.344211309464,2551.956125339245,196858.20617846117
2024-03-17 00:00:00,2024-03-19 04:00:00,SHORT,66574.4,62894.16733988419,TP,94962.95965878748,5173.581797031936,202031.78797549312
2024-03-19 04:00:00,2024-03-20 00:00:00,SHORT,64742.1,61129.78873848512,TP,96558.3991216593,5310.267626715827,207342.05560220894
2024-03-20 00:00:00,2024-03-20 12:00:00,SHORT,61894.8,64757.14102088459,SL,89670.62253903993,-4218.577610075407,203123.47799213353
2024-03-20 12:00:00,2024-03-20 16:00:00,SHORT,63649.0,66442.82427947647,SL,92551.32003609021,-4136.510615871526,198986.967376262
2024-03-20 16:00:00,2024-03-24 00:00:00,SHORT,65821.6,64007.6,REGIME_FLIP,86643.50571693308,2318.5232207937706,201305.4905970558
2024-03-24 00:00:00,2024-03-24 16:00:00,LONG,64007.6,67040.02511150388,TP,113309.36656217417,5277.4989226717435,206582.98951972753
2024-03-24 16:00:00,2024-03-25 08:00:00,LONG,65886.8,68660.21555626986,TP,130872.00565735948,5404.182116000176,211987.17163572772
2024-03-25 08:00:00,2024-03-25 12:00:00,LONG,66855.9,69482.44743603247,TP,143890.72593913847,5537.878662868095,217525.0502985958
2024-03-25 12:00:00,2024-04-01 20:00:00,LONG,69844.6,67663.6901784774,SL,139326.7156500609,-4461.962378491969,213063.08792010383
2024-04-01 20:00:00,2024-04-02 00:00:00,LONG,69700.0,68256.82781209558,SL,205803.539626066,-4425.904590102906,208637.18333000093
2024-04-07 20:00:00,2024-04-08 00:00:00,SHORT,69362.7,70856.8568635985,SL,193709.75978132006,-4327.71147442508,204309.47185557586
2024-04-08 00:00:00,2024-04-08 04:00:00,SHORT,69484.9,70964.21708762718,SL,95966.05987772696,-2119.8675664579555,202189.6042891179
2024-04-08 04:00:00,2024-04-08 08:00:00,SHORT,70745.4,72292.66586708238,SL,92446.84275397216,-2095.853517094358,200093.75077202354
2024-04-08 08:00:00,2024-04-09 00:00:00,SHORT,72472.6,70260.36606932657,TP,87400.72895627991,2597.996093795294,202691.74686581883
2024-04-09 00:00:00,2024-04-09 08:00:00,SHORT,71339.0,69205.84985178144,TP,180763.35341246598,5260.502567025208,207952.24943284405
2024-04-09 08:00:00,2024-04-09 12:00:00,SHORT,70858.3,68651.0684946483,TP,178022.62354761435,5402.975219371077,213355.22465221514
2024-04-09 12:00:00,2024-04-10 16:00:00,SHORT,69322.8,71128.93979836995,SL,163778.9232136854,-4398.127631615276,208957.09702059987
2024-04-10 16:00:00,2024-04-12 12:00:00,SHORT,70121.0,67808.41002888026,TP,168956.66224926114,5437.023924083259,214394.12094468312
2024-04-12 12:00:00,2024-04-12 16:00:00,SHORT,69374.1,67112.27806412223,TP,175355.96944984052,5576.891782965011,219971.01272764814
2024-04-12 16:00:00,2024-04-13 12:00:00,SHORT,66867.5,64120.851059542074,TP,142805.88952746382,5751.648961115304,225722.66168876344
2024-04-13 12:00:00,2024-04-13 16:00:00,SHORT,67683.2,65213.44666907865,TP,164957.17057339803,5887.305241908305,231609.96693067174
2024-04-13 16:00:00,2024-04-13 20:00:00,SHORT,64779.1,63939.7,REGIME_FLIP,138007.97473559596,1677.8848127884385,233287.85174346017
2024-04-21 20:00:00,2024-04-22 12:00:00,SHORT,64912.6,66758.1520540984,SL,164106.13801386827,-4797.0419452803035,228490.80979817986
2024-04-22 12:00:00,2024-04-24 16:00:00,SHORT,65966.8,63640.26507819296,TP,172764.0238481054,5954.877042206313,234445.6868403862
2024-04-24 16:00:00,2024-04-29 00:00:00,SHORT,63960.9,61916.44467413737,TP,195590.5737400863,6095.412523418236,240541.09936380442
2024-04-29 00:00:00,2024-04-29 16:00:00,SHORT,62259.9,63478.726483960425,SL,245745.64122725144,-5007.418500257883,235533.68086354653
2024-04-29 16:00:00,2024-04-29 20:00:00,SHORT,62953.4,64182.30654566831,SL,241314.46084554115,-4903.72518594737,230629.95567759915
2024-05-07 20:00:00,2024-05-09 04:00:00,LONG,62296.0,60704.200282305705,SL,180516.72656033136,-4757.012494800231,225872.94318279892
2024-05-09 04:00:00,2024-05-09 16:00:00,LONG,61222.5,63172.71243214827,TP,94543.5894473372,2936.004370879462,228808.9475536784
2024-05-09 16:00:00,2024-05-10 08:00:00,LONG,62420.6,60927.88245806403,SL,191360.94258188544,-4729.267705139076,224079.67984853932
2024-05-10 08:00:00,2024-05-10 12:00:00,LONG,63276.5,61898.74815531983,SL,205827.74636353512,-4646.255794061623,219433.4240544777
2024-05-10 12:00:00,2024-05-13 04:00:00,LONG,60893.8,62999.759426746874,TP,169197.75209318724,5716.199773111506,225149.6238275892
2024-05-13 04:00:00,2024-05-14 08:00:00,LONG,62296.6,61049.19632695099,SL,224883.99479302604,-4682.899672386203,220466.724155203
2024-05-14 08:00:00,2024-05-15 08:00:00,LONG,61770.2,63424.99801105278,TP,219455.16094737165,5703.548515380858,226170.27267058386
2024-05-15 08:00:00,2024-05-15 12:00:00,LONG,62447.4,64050.27437302002,TP,234973.63192530294,5843.228365675333,232013.5010362592
2024-05-15 12:00:00,2024-05-15 20:00:00,LONG,64685.5,66557.24048923288,TP,213817.52306815932,6015.972675845699,238029.4737121049
2024-05-15 20:00:00,2024-05-16 12:00:00,LONG,66175.4,64715.106596886384,SL,215733.29854264314,-4933.176113076208,233096.29759902868
2024-05-16 12:00:00,2024-05-19 04:00:00,LONG,65800.1,67715.16064266028,TP,213573.87646084712,6045.042168138743,239141.33976716743
2024-05-19 04:00:00,2024-05-19 12:00:00,LONG,67295.0,66224.13332404243,SL,300560.59864298516,-5023.275274257752,234118.06449290967
2024-05-19 12:00:00,2024-05-20 12:00:00,LONG,66863.0,68301.69672269952,TP,290148.4544858,6011.029622888939,240129.09411579862
2024-05-20 12:00:00,2024-05-20 16:00:00,LONG,67382.1,68872.59254286009,TP,289486.4557380356,6171.853345164194,246300.9474609628
2024-05-20 16:00:00,2024-05-20 20:00:00,LONG,69996.4,71776.8716469415,TP,258211.42644567182,6361.456124469114,252662.40358543192
2024-05-20 20:00:00,2024-05-21 08:00:00,LONG,71466.5,69929.25010302287,SL,234924.68857985566,-5241.1878225725395,247421.21576285938
2024-05-21 08:00:00,2024-05-21 12:00:00,LONG,71163.0,69679.42768817101,SL,237362.6932363775,-5138.314469846298,242282.9012930131
2024-05-21 12:00:00,2024-05-23 08:00:00,LONG,69874.9,68308.12571044451,SL,216106.34808619742,-5018.543104329208,237264.3581886839
2024-05-23 08:00:00,2024-05-23 12:00:00,LONG,70019.5,68607.71229432747,SL,117674.4326462217,-2466.7831280038185,234797.57506068007
2024-05-23 12:00:00,2024-05-23 16:00:00,LONG,68103.0,66522.00070187551,SL,101141.21665535618,-2428.8887239310884,232368.68633674897
2024-05-23 16:00:00,2024-05-23 20:00:00,LONG,67239.0,67999.9,REGIME_FLIP,96337.00039853917,1013.1135315428644,233381.79986829183
2024-05-31 20:00:00,2024-06-03 08:00:00,LONG,67577.9,69401.31366596796,TP,230650.92655863301,6038.993921907564,239420.7937901994
2024-06-03 08:00:00,2024-06-04 08:00:00,LONG,69125.5,70504.48815694093,TP,320043.01120531955,6128.520092107692,245549.3138823071
2024-06-04 08:00:00,2024-06-04 12:00:00,LONG,68992.8,70499.30786428486,TP,299874.69882185705,6308.081944470674,251857.39582677776
2024-06-04 12:00:00,2024-06-07 08:00:00,LONG,70492.0,72130.60015969309,TP,288928.4318544456,6485.054476563899,258342.45030334167
2024-06-07 08:00:00,2024-06-07 12:00:00,LONG,71750.0,70699.78728278218,SL,352996.50262034294,-5449.246208163099,252893.20409517857
2024-06-07 12:00:00,2024-06-07 16:00:00,LONG,71150.0,70016.65961972631,SL,317527.7574955345,-5311.886287900028,247581.31780727854
2024-06-07 16:00:00,2024-06-08 20:00:00,LONG,69287.2,69346.5,REGIME_FLIP,252692.9130300273,14.114904624917699,247595.43271190344
2024-06-08 20:00:00,2024-06-10 20:00:00,SHORT,69346.5,68021.17057266227,TP,345471.37379111955,6326.167773284557,253921.600485188
2024-06-10 20:00:00,2024-06-11 00:00:00,SHORT,69558.7,68478.6054094006,TP,436071.84248229454,6422.385205619185,260343.9856908072
2024-06-11 00:00:00,2024-06-11 04:00:00,SHORT,68472.3,67223.91216587198,TP,380786.6114271158,6637.876995946522,266981.86268675374
2024-06-11 04:00:00,2024-06-11 08:00:00,SHORT,67582.0,66255.31129688113,TP,362670.72452247026,6829.3797586954115,273811.24244544917
2024-06-11 08:00:00,2024-06-12 04:00:00,SHORT,66919.6,67950.82606110066,SL,355369.97194185865,-5760.520826462488,268050.7216189867
2024-06-12 04:00:00,2024-06-12 08:00:00,SHORT,67449.4,68539.55889752826,SL,331692.20347163005,-5626.368195157049,262424.35342382966
2024-06-12 08:00:00,2024-06-12 12:00:00,SHORT,67789.9,68879.19397627623,SL,326628.4596005984,-5509.789836157066,256914.5635876726
2024-06-12 12:00:00,2024-06-12 16:00:00,SHORT,69738.0,68062.62174365798,TP,142588.35991338856,3311.4568265715934,260226.0204142442
2024-06-12 16:00:00,2024-06-14 12:00:00,SHORT,67523.2,65589.0630476824,TP,242261.97082311308,6745.550967721373,266971.5713819656
2024-06-14 12:00:00,2024-06-18 08:00:00,SHORT,66380.0,64549.64242696187,TP,258187.40803262265,6912.691977092959,273884.26335905853
2024-06-18 08:00:00,2024-06-21 04:00:00,SHORT,65339.2,63741.79818978183,TP,298741.427836096,7064.587213972703,280948.85057303123
2024-06-21 04:00:00,2024-06-23 20:00:00,SHORT,64179.4,62653.64792850137,TP,315143.0082216206,7239.854942036878,288188.7055150681
2024-06-23 20:00:00,2024-06-24 00:00:00,SHORT,63194.9,62169.199059715385,TP,473485.80756493943,7306.2435010165345,295494.9490160846
2024-06-24 00:00:00,2024-06-24 04:00:00,SHORT,62840.1,61784.94912687857,TP,469289.7826256484,7504.433480995081,302999.38249707967
2024-06-24 04:00:00,2024-06-24 08:00:00,SHORT,62433.6,61338.63133210153,TP,460709.4930762302,7711.415938794475,310710.79843587417
2024-06-24 08:00:00,2024-06-24 12:00:00,SHORT,61257.3,59889.786236951426,TP,371151.5034524206,7988.700088861384,318699.49852473557
2024-06-24 12:00:00,2024-06-24 16:00:00,SHORT,60823.2,59406.65150574061,TP,364911.8199101599,8206.723838064816,326906.2223628004
2024-06-24 16:00:00,2024-06-24 20:00:00,SHORT,59294.7,60497.39627278779,SL,322339.1777577362,-6795.995789462227,320110.22657333815
2024-06-24 20:00:00,2024-06-25 08:00:00,LONG,60273.6,62078.9096710706,TP,284999.2413907028,8308.273315509774,328418.49988884793
2024-06-25 08:00:00,2024-06-30 16:00:00,LONG,61170.7,63020.868639701934,TP,289553.2742267532,8526.18404432122,336944.6839331692
2024-06-30 16:00:00,2024-06-30 20:00:00,LONG,62016.8,63211.23187475906,TP,466525.41717122257,8611.97123781422,345556.6551709834
2024-06-30 20:00:00,2024-07-02 12:00:00,LONG,62766.0,61802.05637293566,SL,450009.9053409514,-7271.1410276924225,338285.514143291
2024-07-02 12:00:00,2024-07-02 20:00:00,LONG,61945.0,60896.94832920975,SL,399886.69943735877,-7085.619642415689,331199.8945008753
2024-07-02 20:00:00,2024-07-03 04:00:00,SHORT,62123.6,60800.382773037054,TP,414652.59765879775,8500.275108562999,339700.16960943834
2024-07-03 04:00:00,2024-07-03 16:00:00,SHORT,60859.9,59442.43004409828,TP,388939.33549392986,8747.519721189914,348447.68933062826
2024-07-03 16:00:00,2024-07-03 20:00:00,SHORT,59661.2,58075.87933924341,TP,349688.3677404178,9012.187687957745,357459.877018586
2024-07-03 20:00:00,2024-07-04 00:00:00,SHORT,60208.0,58584.145100726026,TP,353429.6779046365,9249.519644838561,366709.39666342456
2024-07-04 00:00:00,2024-07-04 04:00:00,SHORT,59092.4,57171.82045067417,TP,300877.76867838734,9538.215029415256,376247.6116928398
2024-07-04 04:00:00,2024-07-04 20:00:00,SHORT,58214.0,56281.27613276887,TP,302203.9356088059,9791.506496655331,386039.1181894952
2024-07-04 20:00:00,2024-07-05 00:00:00,SHORT,57045.9,54790.93218523562,TP,260425.8773378805,10086.035783182902,396125.15397267806
2024-07-05 00:00:00,2024-07-06 08:00:00,SHORT,55214.6,57065.21329956805,SL,236374.5243984244,-8111.602698972324,388013.5512737057
2024-07-06 08:00:00,2024-07-06 16:00:00,SHORT,56713.2,58453.99762282468,SL,252820.7741964744,-7962.5276448313225,380051.0236288744
2024-07-06 16:00:00,2024-07-07 20:00:00,SHORT,57834.8,55573.939127500875,TP,259254.34225798107,9927.290489630277,389978.31411850464
2024-07-07 20:00:00,2024-07-08 04:00:00,SHORT,55830.9,57391.39992196242,SL,279049.5526630755,-8022.805924500568,381955.50819400407
2024-07-08 04:00:00,2024-07-08 08:00:00,SHORT,55828.4,57449.63080005943,SL,263058.9659766698,-7849.5573366614135,374105.9508573426
2024-07-08 08:00:00,2024-07-10 00:00:00,SHORT,57137.3,58908.95717148376,SL,241304.06593302044,-7675.162269893247,366430.7885874494
2024-07-10 00:00:00,2024-07-10 20:00:00,SHORT,58157.7,57707.0,REGIME_FLIP,127894.94485839829,888.8211015911372,367319.6096890406
2024-07-10 20:00:00,2024-07-13 16:00:00,LONG,57707.0,59793.355689366974,TP,270927.4399612004,9578.447639738824,376898.0573287794
2024-07-13 16:00:00,2024-07-14 04:00:00,LONG,58596.6,60313.11926992893,TP,343096.5612480171,9776.137613102343,386674.19494188175
2024-07-14 04:00:00,2024-07-14 20:00:00,LONG,60031.3,61818.95635423975,TP,346264.23277623544,10034.300478895826,396708.4954207776
2024-07-14 20:00:00,2024-07-15 00:00:00,LONG,60766.0,62513.169266280755,TP,367930.5933771737,10284.548736518991,406993.0441572966
2024-07-15 00:00:00,2024-07-15 16:00:00,LONG,62617.3,64547.44289011785,TP,352095.5976802282,10571.471366050393,417564.515523347
2024-07-15 16:00:00,2024-07-16 16:00:00,LONG,63309.9,65196.58776251187,TP,373649.0760383968,10836.134486458579,428400.65000980557
2024-07-16 16:00:00,2024-07-18 08:00:00,LONG,65125.2,63408.50955043423,SL,325040.2892271675,-8828.04523157785,419572.60477822775
2024-07-18 08:00:00,2024-07-18 12:00:00,LONG,64728.9,63211.85925010691,SL,358045.4009471177,-8677.888416322268,410894.71636190545
2024-07-18 12:00:00,2024-07-19 08:00:00,LONG,63500.1,65626.88378558193,TP,327152.58605144266,10695.47036747634,421590.1867293818
2024-07-19 08:00:00,2024-07-19 12:00:00,LONG,64095.2,66085.51969770793,TP,362044.4476677219,10952.769421316016,432542.95615069784
2024-07-19 12:00:00,2024-07-21 16:00:00,LONG,65791.5,67905.35400501451,TP,358998.6168339104,11247.279937218153,443790.236087916
2024-07-21 16:00:00,2024-07-23 08:00:00,LONG,67391.4,66027.42471753068,SL,438536.47057519964,-9226.633898218468,434563.60218969756
2024-07-23 08:00:00,2024-07-24 16:00:00,LONG,66641.0,65222.54294884446,SL,408327.5272935704,-9017.934065628811,425545.66812406876
2024-07-24 16:00:00,2024-07-24 20:00:00,LONG,65631.8,64245.453922257104,SL,402920.00142788014,-8833.249363623681,416712.4187604451
2024-07-24 20:00:00,2024-07-25 00:00:00,LONG,65350.8,63954.27864209588,SL,195002.3161607798,-4323.1260405330895,412389.292719912
2024-07-25 00:00:00,2024-07-25 16:00:00,LONG,64074.0,66057.74072883367,TP,177600.03383285616,5356.443875865864,417745.73659577785
2024-07-25 16:00:00,2024-07-25 20:00:00,LONG,64669.5,66606.40226354172,TP,371939.7159239444,10842.334536481576,428588.07113225944
2024-07-25 20:00:00,2024-07-26 08:00:00,LONG,65773.0,67822.00924471731,TP,366870.29142185947,11135.51899705608,439723.5901293155
2024-07-26 08:00:00,2024-07-26 20:00:00,LONG,67293.9,67882.5,REGIME_FLIP,396865.24753854424,3153.7716862319544,442877.36181554745
2024-07-26 20:00:00,2024-07-27 08:00:00,SHORT,67882.5,69355.24301622483,SL,408267.0524625206,-9184.160878280936,433693.2009372665
2024-07-27 08:00:00,2024-07-28 20:00:00,SHORT,68184.7,69500.12538507507,SL,449607.2697617852,-9033.54983455476,424659.65110271174
2024-07-28 20:00:00,2024-07-29 00:00:00,SHORT,68215.5,69626.8015714919,SL,410519.92026302824,-8821.60895826467,415838.04214444704
2024-07-29 00:00:00,2024-07-29 12:00:00,SHORT,69323.1,67339.75995910527,TP,193795.52730910172,5389.470806745354,421227.5129511924
2024-07-29 12:00:00,2024-07-29 20:00:00,SHORT,68067.2,65988.19647600374,TP,367763.0754492561,10938.523218339096,432166.03616953146
2024-07-29 20:00:00,2024-07-31 16:00:00,SHORT,66750.0,64589.12961451343,TP,355993.37634892506,11239.63293010837,443405.6690996398
2024-07-31 16:00:00,2024-08-01 08:00:00,SHORT,65229.8,63154.26247239828,TP,371608.32127706084,11526.864518968743,454932.53361860855
2024-08-01 08:00:00,2024-08-01 12:00:00,SHORT,64645.3,62685.626079606605,TP,400192.4307846916,11811.380285201803,466743.9139038104
2024-08-01 12:00:00,2024-08-01 16:00:00,SHORT,62892.6,64501.71219455969,SL,364856.32734415133,-9626.763339951513,457117.15056385886
2024-08-01 16:00:00,2024-08-01 20:00:00,SHORT,63403.0,65026.689894948286,SL,356996.7244037505,-9427.940390800162,447689.2101730587
2024-08-01 20:00:00,2024-08-02 08:00:00,SHORT,65328.9,62984.617272921176,TP,332690.74365069164,11672.226343027667,459361.43651608634
2024-08-02 08:00:00,2024-08-02 16:00:00,SHORT,64640.0,62278.868385061156,TP,335354.715154738,11981.354534971844,471342.79105105816
2024-08-02 16:00:00,2024-08-03 12:00:00,SHORT,62619.7,60001.13345446599,TP,300575.0783572153,12328.681032009123,483671.4720830673
2024-08-03 12:00:00,2024-08-04 12:00:00,SHORT,60857.7,58330.19186055111,TP,310557.61087026395,12649.459833518946,496320.93191658624
2024-08-04 12:00:00,2024-08-04 20:00:00,SHORT,59070.0,56601.86921923673,TP,316759.84840367106,12981.816972386034,509302.7488889723
2024-08-04 20:00:00,2024-08-05 00:00:00,SHORT,58144.5,55465.67090842351,TP,294787.03986397304,13345.577005148085,522648.3258941204
2024-08-05 00:00:00,2024-08-05 08:00:00,SHORT,53864.1,50510.20155782183,TP,223834.89682142634,13758.220773052757,536406.5466671732
2024-08-05 08:00:00,2024-08-05 12:00:00,SHORT,51316.8,54327.46085482695,SL,182861.29724559872,-10874.419971139923,525532.1266960333
2024-08-05 12:00:00,2024-08-06 12:00:00,SHORT,54289.8,56370.0,REGIME_FLIP,168838.59608613644,-6604.390115075375,518927.7365809579
2024-08-06 12:00:00,2024-08-08 16:00:00,LONG,56370.0,60659.08091282237,TP,181869.30708080137,13692.57752982755,532620.3141107855
2024-08-08 16:00:00,2024-08-15 12:00:00,LONG,59389.1,56868.20910162421,SL,250957.63658107785,-10853.172391480577,521767.1417193049
2024-08-15 12:00:00,2024-08-15 16:00:00,LONG,59643.7,57862.01171652652,SL,349332.9687266467,-10714.809209367393,511052.3325099375
2024-08-15 16:00:00,2024-08-16 12:00:00,LONG,57002.4,59663.585493824314,TP,291912.102544954,13394.532518229029,524446.8650281666
2024-08-16 12:00:00,2024-08-19 20:00:00,LONG,58035.6,60606.51509556753,TP,315701.7362676701,13732.68834507034,538179.5533732369
2024-08-19 20:00:00,2024-08-20 00:00:00,LONG,59398.5,61132.46767257829,TP,491620.97935397446,13958.15797313642,552137.7113463733
2024-08-20 00:00:00,2024-08-20 08:00:00,LONG,60588.6,59213.57251374012,SL,486583.0141137722,-11432.02063821849,540705.6907081548
2024-08-20 08:00:00,2024-08-20 12:00:00,LONG,60494.9,59164.70027970449,SL,491804.8950056018,-11207.557730167564,529498.1329779873
2024-08-20 12:00:00,2024-08-21 12:00:00,LONG,58783.7,60753.056796556346,TP,421469.0394205911,13782.774981209845,543280.9079591972
2024-08-21 12:00:00,2024-08-21 16:00:00,LONG,59486.0,61410.43549834005,TP,447821.1315299032,14129.233973687968,557410.1419328852
2024-08-21 16:00:00,2024-08-21 20:00:00,LONG,61538.1,59955.71456365604,SL,433547.4817631455,-11495.040824068192,545915.1011088169
2024-08-21 20:00:00,2024-08-23 12:00:00,LONG,61120.0,63211.815302140145,TP,425357.2603742295,14217.450221269097,560132.551330086
2024-08-23 12:00:00,2024-08-23 16:00:00,LONG,61499.0,63421.5534386193,TP,477803.33636551927,14554.625366376511,574687.1766964624
2024-08-23 16:00:00,2024-08-27 08:00:00,LONG,63577.2,61971.06456953298,SL,454967.8797589623,-11857.717837736433,562829.458858726
2024-08-27 08:00:00,2024-08-27 16:00:00,LONG,62392.5,61265.54361008377,SL,623206.6711020358,-11755.154514056145,551074.3043446698
2024-08-27 16:00:00,2024-08-27 20:00:00,LONG,62071.8,60921.78581685795,SL,594882.6458985711,-11497.392203612275,539576.9121410575
2024-08-27 20:00:00,2024-08-29 08:00:00,SHORT,59384.5,60896.670312917624,SL,211897.4619810976,-5565.287090995478,534011.6250500621
2024-08-29 08:00:00,2024-08-30 12:00:00,SHORT,60040.0,57891.9363801394,TP,199013.70810787196,6960.944034181197,540972.5690842433
2024-08-30 12:00:00,2024-09-02 20:00:00,SHORT,58073.1,59733.58290844243,SL,378395.39259280806,-11122.167695759063,529850.4013884842
2024-09-02 20:00:00,2024-09-03 16:00:00,SHORT,59112.1,57394.29131010432,TP,486209.6708230204,13740.376300367858,543590.777688852
2024-09-03 16:00:00,2024-09-03 20:00:00,SHORT,58020.9,56305.5105367231,TP,490300.72495151655,14103.513491741502,557694.2911805935
2024-09-03 20:00:00,2024-09-05 12:00:00,SHORT,57451.9,55947.0,REGIME_FLIP,496438.7704410014,12606.608748540337,570300.8999291338
2024-09-05 12:00:00,2024-09-06 08:00:00,LONG,55947.0,54459.726026719094,SL,429061.8274983955,-11749.267460581419,558551.6324685524
2024-09-06 08:00:00,2024-09-06 12:00:00,LONG,55972.1,54521.36042439276,SL,430998.20744336065,-11515.831215325712,547035.8012532267
2024-09-06 12:00:00,2024-09-09 12:00:00,LONG,54022.1,56278.12518884706,TP,349310.7896723384,14308.172735014821,561343.9739882415
2024-09-09 12:00:00,2024-09-09 16:00:00,LONG,55360.3,57029.41344773435,TP,496489.8516692855,14571.980758351065,575915.9547465926
2024-09-09 16:00:00,2024-09-11 08:00:00,LONG,57060.1,55701.69599175644,SL,483829.8734398902,-11905.382993683797,564010.5717529088
2024-09-11 08:00:00,2024-09-12 08:00:00,LONG,56768.9,58525.39017922661,TP,486094.5253278743,14651.406293148584,578661.9780460574
2024-09-12 08:00:00,2024-09-13 12:00:00,LONG,58031.7,59802.16484074219,TP,505791.6623719081,15026.352751330589,593688.330797388
2024-09-13 12:00:00,2024-09-15 20:00:00,LONG,59623.5,58269.31072468751,SL,522789.1969995064,-12291.99797354737,581396.3328238407
2024-09-15 20:00:00,2024-09-16 08:00:00,LONG,59100.5,58078.975220867134,SL,672735.7900651786,-12166.1152885289,569230.2175353118
2024-09-16 08:00:00,2024-09-16 12:00:00,LONG,58630.0,57570.4941363867,SL,629991.1836311646,-11888.597297611128,557341.6202377006
2024-09-16 12:00:00,2024-09-17 08:00:00,LONG,57860.7,59346.1834501879,TP,289451.682386708,7199.660257259934,564541.2804949606
2024-09-17 08:00:00,2024-09-17 12:00:00,LONG,59055.1,60548.3988882434,TP,595353.7640496591,14578.151135292617,579119.4316302532
2024-09-17 12:00:00,2024-09-17 16:00:00,LONG,61103.0,59795.702559973346,SL,541360.1151117062,-12015.476724694456,567103.9549055587
2024-09-17 16:00:00,2024-09-18 20:00:00,LONG,59946.0,61798.930163842524,TP,489251.9512305142,14731.37056983055,581835.3254753893
2024-09-18 20:00:00,2024-09-20 00:00:00,LONG,61735.3,63894.624279759126,TP,443592.8246074926,15160.734419657707,596996.059895047
2024-09-20 00:00:00,2024-09-22 20:00:00,LONG,63723.3,63558.4,REGIME_FLIP,514431.98536513594,-1742.7672040387874,595253.2926910082
2024-10-01 12:00:00,2024-10-01 16:00:00,SHORT,62613.8,61120.04494940443,TP,665366.9328722676,15341.127592129109,610594.4202831374
2024-10-01 16:00:00,2024-10-02 12:00:00,SHORT,61739.7,60115.498881589825,TP,618936.754447502,15787.368470658967,626381.7887537964
2024-10-02 12:00:00,2024-10-03 08:00:00,SHORT,61833.9,59996.22528734704,TP,562038.2268373403,16253.883785297985,642635.6725390943
2024-10-03 08:00:00,2024-10-04 12:00:00,SHORT,60733.0,62206.74581268927,SL,529659.7549491521,-13276.44125474117,629359.2312843532
2024-10-04 12:00:00,2024-10-06 20:00:00,SHORT,61843.1,63217.63462564968,SL,566322.959784951,-13040.242993515061,616318.9882908381
2024-10-06 20:00:00,2024-10-07 08:00:00,SHORT,62789.3,63704.66466812873,SL,845526.1427251819,-13002.800679996908,603316.1876108411
2024-10-07 08:00:00,2024-10-09 08:00:00,SHORT,63114.1,61767.79007488881,TP,377107.40532342927,7742.529910552475,611058.7175213936
2024-10-09 08:00:00,2024-10-09 16:00:00,SHORT,62177.8,60763.053680045865,TP,716157.3527902081,15721.973251671652,626780.6907730652
2024-10-09 16:00:00,2024-10-10 04:00:00,SHORT,61013.7,60871.0,REGIME_FLIP,661676.7968863222,1018.2008180118424,627798.8915910771
2024-10-10 04:00:00,2024-10-10 12:00:00,LONG,60871.0,59769.03806546184,SL,693576.5226056859,-13110.83904990607,614688.052541171
2024-10-10 12:00:00,2024-10-10 16:00:00,LONG,60769.9,59656.03384215843,SL,670718.4920045786,-12830.335844427012,601857.716696744
2024-10-10 16:00:00,2024-10-11 08:00:00,LONG,59696.9,61378.829528756236,TP,569647.963858794,15593.8207408261,617451.53743757
2024-10-11 08:00:00,2024-10-11 12:00:00,LONG,61140.0,62694.88361804474,TP,647439.444956096,15947.42277570364,633398.9602132736
2024-10-11 12:00:00,2024-10-13 20:00:00,LONG,62218.0,63853.36335961297,TP,642610.5656156393,16376.550486528102,649775.5106998017
2024-10-13 20:00:00,2024-10-14 00:00:00,LONG,62839.8,64185.098009816444,TP,809372.3539682672,16679.84906882009,666455.3597686219
2024-10-14 00:00:00,2024-10-14 08:00:00,LONG,64281.6,65810.4624376867,TP,747236.4776750766,17174.35374502326,683629.7135136451
2024-10-14 08:00:00,2024-10-14 16:00:00,LONG,64899.4,66470.88342841352,TP,752870.9485915116,17627.82893482391,701257.542448469
2024-10-14 16:00:00,2024-10-15 08:00:00,LONG,65901.0,67553.94234388717,TP,745556.5279422476,18103.75590960532,719361.2983580743
2024-10-15 08:00:00,2024-10-15 12:00:00,LONG,65385.3,67000.01883287592,TP,776781.7462521073,18561.542559213594,737922.8409172879
2024-10-15 12:00:00,2024-10-16 04:00:00,LONG,65994.6,67948.55320195622,TP,664620.7994261035,19146.24578492016,757069.086702208
2024-10-16 04:00:00,2024-10-18 12:00:00,LONG,66948.8,68887.61158894918,TP,697126.248686939,19630.807979776062,776699.8946819841
2024-10-18 12:00:00,2024-10-18 20:00:00,LONG,68710.0,68407.8,REGIME_FLIP,801019.7232789167,-4163.856971679226,772536.0377103048
2024-10-18 20:00:00,2024-10-21 20:00:00,SHORT,68407.8,66717.20171774662,TP,833590.3538249418,19934.088722548167,792470.126432853
2024-10-21 20:00:00,2024-10-23 08:00:00,SHORT,67368.8,65982.11919214719,TP,1026677.2502375133,20311.194904686094,812781.3213375391
