date,pnl,n_trades
2025-12-26,234.1,1
2025-12-28,-6.32,1
2025-12-29,-211.95,1
2025-12-30,-211.95,1
2026-01-02,-41.55000000000001,2
2026-01-03,94.5,1
2026-01-05,537.58,2
2026-01-06,94.5,1
2026-01-07,-211.95,1
2026-01-08,94.5,1
2026-01-09,94.5,1
2026-01-12,322.61,2
2026-01-13,94.5,1
2026-01-14,271.5,1
2026-01-15,-211.95,1
2026-01-17,50.86,1
2026-01-19,-117.44999999999999,2
2026-01-20,-211.95,1
2026-01-21,-423.9,2
2026-01-22,139.05,1
2026-01-23,215.03,2
2026-01-26,-117.44999999999999,2
2026-01-27,122.31,1
2026-01-28,-117.44999999999999,2
2026-01-29,589.27,1
2026-02-18,330.17,1
2026-02-20,94.5,1
2026-02-23,126.64,1
2026-02-26,96.12,1
