date,pnl,n_trades
2025-04-22,3647.3533489481997,4
2025-05-01,1980.3480291841674,2
2025-05-04,273.170249316869,2
2025-05-06,-743.5711772501993,1
2025-05-07,1018.7650368781404,1
2025-05-08,4368.241600624117,4
2025-05-09,1169.515030622008,1
2025-05-11,1202.2427392389425,1
2025-05-12,-883.9872849441415,1
2025-05-18,-1407.3403433740705,4
2025-05-19,-1659.4722508635955,2
2025-05-21,2282.1453864902633,2
2025-05-23,-850.5874966184276,1
2025-05-29,907.9473058485256,1
2025-05-30,1190.7958296318195,1
2025-06-05,2482.4938680350942,2
2025-06-06,-1832.0003465911518,2
2025-06-07,-888.5908582111094,1
2025-06-09,-554.9729160066854,3
2025-06-12,-2527.810831565518,3
2025-06-16,-1602.0047061242803,2
2025-06-17,1086.357024167896,1
2025-06-20,1116.7576391322107,1
2025-06-21,1148.0089849056849,1
2025-06-22,627.1204421932505,4
2025-06-23,-1696.178304000334,2
2025-06-24,-822.7119266845232,1
2025-06-29,1127.1955825781413,1
2025-07-01,-1641.023552747417,2
2025-07-02,294.58273907268074,2
2025-07-04,-801.8561122143763,1
2025-07-06,-2310.5472180860675,3
2025-07-07,-1464.3134964351093,2
2025-07-09,2013.7584635872872,2
2025-07-10,3236.9309900766743,3
2025-07-11,1139.9206740230927,1
2025-07-13,1171.8202141649635,1
2025-07-14,318.88275468553934,2
2025-07-15,-868.0009111507335,1
2025-07-17,1189.2459085476291,1
2025-07-24,1222.5257660524228,1
2025-07-25,332.6810540050785,2
2025-07-27,-905.5599707289008,1
2025-07-30,1240.7054834840276,1
2025-07-31,2586.5422754620886,2
2025-08-01,2733.3314057993857,2
2025-08-04,-1018.7508349163372,1
2025-08-07,-1976.7358722929193,2
2025-08-10,354.84698967808663,2
2025-08-11,-1569.1498057916392,4
2025-08-13,2649.540777242195,2
2025-08-14,-2903.659673905052,3
2025-08-17,-929.4012439819043,1
2025-08-18,337.08422352192224,2
2025-08-19,2601.504604263539,2
2025-08-22,-1919.8264285911637,2
2025-08-24,-931.1898968646354,1
2025-08-25,1275.820982098994,1
2025-08-28,-938.0880326666863,1
2025-08-29,2606.511256384978,2
2025-09-01,-971.4831919126316,1
2025-09-02,-1885.019976392001,2
2025-09-05,-914.307424495846,1
2025-09-10,2540.4359833588705,2
2025-09-11,1323.7819088839688,1
2025-09-17,1360.8266218221934,1
2025-09-21,-1000.5911380806627,1
2025-09-22,2780.1783773239654,2
2025-09-24,-1036.2113562613567,1
2025-09-25,4379.431201948578,3
2025-09-28,-2184.178254423496,2
2025-09-29,392.08530050274567,2
2025-10-01,1898.1579116476935,3
2025-10-02,1545.2327492489799,1
2025-10-03,3221.4009566053614,2
2025-10-05,1678.6222268736074,1
2025-10-06,1725.5967912704336,1
2025-10-07,-2512.2037566394274,2
2025-10-09,-1218.5157586171513,1
2025-10-10,-2287.0151413152785,4
2025-10-17,3255.8991196729426,2
2025-10-19,-1213.5191289034774,1
2025-10-20,1295.353421092944,1
2025-10-21,-4716.6306052467735,4
2025-10-23,-1120.7490459013225,1
2025-10-26,3114.0414353441392,2
2025-10-27,1622.6788404143538,1
2025-10-28,-1193.1263260381434,1
2025-10-29,-2315.0858168870527,2
2025-10-30,1997.128523945096,3
2025-10-31,-1162.8804763206379,1
2025-11-03,1593.259673841615,1
2025-11-04,6831.5489204447085,4
2025-11-05,-1308.2352295298392,1
2025-11-09,-2538.4376816941376,2
2025-11-10,-1231.24022453878,1
2025-11-11,1686.919196352936,1
2025-11-12,3516.7796666802733,2
2025-11-13,3716.3607961894195,2
2025-11-14,1936.5381458566153,1
2025-11-17,4037.169053398119,2
