side,entry,sl,tp,initial_sl,entry_time,entry_idx,entry_atr,risk_usd,tp_extension_factor,trail_count,master_score,gate,regime,fgi,exit_time,exit_price,pnl_usd,equity,exit_type,holding_duration
SHORT,82850.2,82850.2,79014.59519792111,84981.0915567105,2026-01-30T12:00:00+00:00,7015,1420.594371140331,139.3347362349695,1.5,1,-5,LEVEL6,bear,16.0,2026-01-31T16:00:00+00:00,79014.6,250.69,7217.43,TP,6
SHORT,81268.6,80562.99159496884,77458.31461283172,83385.4252150935,2026-01-31T12:00:00+00:00,7021,1411.216810062332,144.34855738364865,1.5,1,-6,LEVEL6,bear,20.0,2026-01-31T20:00:00+00:00,77458.31,259.71,7477.14,TP,1
SHORT,78320.8,78320.8,73657.26187674631,80911.65451291871,2026-02-01T04:00:00+00:00,7025,1727.2363419458109,149.54279587254183,1.5,1,-5,LEVEL6,bear,14.0,2026-02-02T12:00:00+00:00,78320.8,-0.12,7477.02,TRAIL_SL,7
SHORT,78800.6,81539.94842196465,73869.77284046364,81539.94842196465,2026-02-02T12:00:00+00:00,7033,1826.232281309762,149.54040318780787,1.5,0,-5,LEVEL6,bear,14.0,2026-02-03T16:00:00+00:00,73869.77,269.05,7746.07,TP,6
SHORT,78094.1,77287.21219751015,73736.9058665548,80514.76340746957,2026-02-03T12:00:00+00:00,7039,1613.7756049797079,154.92146505611794,1.5,2,-5,LEVEL6,bear,17.0,2026-02-04T16:00:00+00:00,73736.91,278.73,8024.81,TP,6
SHORT,70279.0,70279.0,65242.73710392179,73076.92383115456,2026-02-05T08:00:00+00:00,7050,1865.2825541030404,160.49615905469727,1.5,1,-5,LEVEL6,bear,12.0,2026-02-05T16:00:00+00:00,65242.74,288.76,8313.57,TP,1
SHORT,69251.5,69251.5,66191.07781559999,71801.85182033334,2026-02-10T12:00:00+00:00,7081,1700.2345468888936,166.2714528421215,1.0,1,-5,LEVEL6,neutral,9.0,2026-02-11T12:00:00+00:00,66191.08,199.39,8512.97,TP,5
SHORT,67023.0,69341.99825607824,64240.20209270611,69341.99825607824,2026-02-11T08:00:00+00:00,7086,1545.9988373854956,170.25930736708696,1.0,0,-5,LEVEL6,neutral,11.0,2026-02-13T16:00:00+00:00,69342.0,-170.4,8342.57,SL,13
SHORT,68652.0,70923.33935337605,65926.39277594874,70923.33935337605,2026-02-13T12:00:00+00:00,7099,1514.2262355840346,166.85139707082735,1.0,0,-5,LEVEL6,neutral,9.0,2026-02-15T08:00:00+00:00,70923.34,-166.98,8175.58,SL,10
SHORT,70784.0,70784.0,68706.99828332757,72514.83476389368,2026-02-15T04:00:00+00:00,7109,1153.8898425957898,163.51169950705767,1.0,1,-5,LEVEL6,neutral,8.0,2026-02-15T16:00:00+00:00,68707.0,196.08,8371.67,TP,2
SHORT,68263.6,70001.51775738865,66178.09869113364,70001.51775738865,2026-02-15T16:00:00+00:00,7112,1158.6118382590926,167.43336410803497,1.0,0,-5,LEVEL6,neutral,8.0,2026-02-16T12:00:00+00:00,70001.52,-167.57,8204.1,SL,4
SHORT,67883.6,67883.6,65785.2333707485,69632.2388577096,2026-02-16T16:00:00+00:00,7118,1165.7592384730651,164.08201789204853,1.0,1,-5,LEVEL6,neutral,12.0,2026-02-19T12:00:00+00:00,65785.23,196.77,8400.87,TP,16
SHORT,66468.9,68047.9066360826,64574.09203670087,68047.9066360826,2026-02-19T08:00:00+00:00,7134,1052.6710907217346,168.01736100917145,1.0,0,-5,LEVEL6,neutral,9.0,2026-02-20T08:00:00+00:00,68047.91,-168.15,8232.72,SL,5
SHORT,67794.7,69292.00508880417,65997.93389343498,69292.00508880417,2026-02-20T04:00:00+00:00,7139,998.2033925361178,164.65432551121188,1.0,0,-6,LEVEL6,neutral,7.0,2026-02-23T00:00:00+00:00,65997.93,197.45,8430.17,TP,16
SHORT,67613.5,66498.23871867609,66275.18646241132,68728.76128132391,2026-02-22T20:00:00+00:00,7155,743.5075208826026,168.60339485427278,1.0,1,-5,LEVEL6,neutral,9.0,2026-02-23T04:00:00+00:00,66275.19,202.19,8632.36,TP,1
SHORT,65915.8,65915.8,63311.22611337382,67362.78549257011,2026-02-23T04:00:00+00:00,7157,964.656995046734,172.64717867645763,1.5,1,-5,LEVEL6,bear,5.0,2026-02-24T00:00:00+00:00,63311.23,310.63,8942.99,TP,4
SHORT,65361.7,67078.4494756846,62271.55094376771,67078.4494756846,2026-02-25T00:00:00+00:00,7168,1144.4996504564028,178.85971475395127,1.5,0,-5,LEVEL6,bear,11.0,2026-02-25T12:00:00+00:00,67078.45,-179.0,8763.98,SL,2
SHORT,65396.7,67046.96281321785,62426.226936207866,67046.96281321785,2026-02-25T08:00:00+00:00,7170,1100.175208811899,175.27965870343618,1.5,0,-6,LEVEL6,bear,11.0,2026-02-25T16:00:00+00:00,67046.96,-175.42,8588.56,SL,1
SHORT,67362.3,69137.6761837023,64166.622869335886,69137.6761837023,2026-02-25T12:00:00+00:00,7171,1183.5841224681922,171.77126105482822,1.5,0,-6,LEVEL6,bear,11.0,2026-02-25T20:00:00+00:00,69137.68,-171.91,8416.65,SL,1
SHORT,67800.0,67800.0,64300.747707754635,69744.02905124743,2026-02-26T04:00:00+00:00,7175,1296.0193674982827,168.33308749355479,1.5,1,-6,LEVEL6,bear,11.0,2026-02-28T04:00:00+00:00,64300.75,302.86,8719.52,TP,11
SHORT,65763.8,65763.8,62701.84561664124,67464.88576853265,2026-02-28T00:00:00+00:00,7186,1134.0571790217625,174.39038531392282,1.5,1,-5,LEVEL6,bear,11.0,2026-02-28T16:00:00+00:00,65763.8,-0.14,8719.38,TRAIL_SL,3
SHORT,66318.1,68281.44542339288,62784.07823789282,68281.44542339288,2026-02-28T16:00:00+00:00,7190,1308.8969489285867,174.3875950677578,1.5,0,-6,LEVEL6,bear,11.0,2026-03-02T12:00:00+00:00,68281.45,-174.53,8544.85,SL,10
SHORT,66329.9,68374.25050574295,62650.06908966267,68374.25050574295,2026-03-02T08:00:00+00:00,7200,1362.9003371619729,170.89705296488157,1.5,0,-5,LEVEL6,bear,10.0,2026-03-02T16:00:00+00:00,68374.25,-171.03,8373.82,SL,1
